Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa1dma1tma-26_5   -72.56971530203
2sa1dma1tma-70_3   -72.51500834648
2sa1dma1tma-6_7    -72.58045573766
2sa1dma1tma-5_11   -72.57637159965
2sa1dma1tma-49_5   -72.55164070888
2sa1dma1tma-42_1   -72.58781186515
2sa1dma1tma-18_9   -72.584741228  
2sa1dma1tma-68_2   -72.51603874747
2sa1dma1tma-51_4   -72.55935274629
2sa1dma1tma-63_6   -72.53351001681
2sa1dma1tma-68_5   -72.52938882472
2sa1dma1tma-51_3   -72.54842348457
2sa1dma1tma-61_11  -72.53334597138
2sa1dma1tma-21_8   -72.58039685355
2sa1dma1tma-63_1   -72.56010907902
2sa1dma1tma-44_10  -72.55227672081
2sa1dma1tma-35_7   -72.56147627929
2sa1dma1tma-56_9   -72.54394382966
2sa1dma1tma-26_2   -72.56104819231
2sa1dma1tma-70_4   -72.52329059209
2sa1dma1tma-21_11  -72.58723368918
2sa1dma1tma-39_9   -72.55485822822
2sa1dma1tma-49_2   -72.54847970207
2sa1dma1tma-42_6   -72.56993214133
2sa1dma1tma-21_6   -72.58463964795
2sa1dma1tma-13_4   -72.57159681461
2sa1dma1tma-35_9   -72.57698707574
2sa1dma1tma-45_2   -72.54908871719
2sa1dma1tma-52_10  -72.5530053686 
2sa1dma1tma-1_4    -72.58030316035
2sa1dma1tma-64_5   -72.52389610007
2sa1dma1tma-8_11   -72.58105576488
2sa1dma1tma-12_10  -72.56924683429
2sa1dma1tma-56_7   -72.55442432498
2sa1dma1tma-39_7   -72.54836486441
2sa1dma1tma-32_3   -72.5567663451 
2sa1dma1tma-37_11  -72.56101209469
2sa1dma1tma-42_8   -72.57259313784
2sa1dma1tma-14_9   -72.56674325832
2sa1dma1tma-64_2   -72.52393267098
2sa1dma1tma-6_9    -72.58665285128
2sa1dma1tma-32_4   -72.56445223935
2sa1dma1tma-18_7   -72.57847160021
2sa1dma1tma-49_10  -72.57381257884
2sa1dma1tma-21_1   -72.6038313433 
2sa1dma1tma-13_3   -72.57891768115
2sa1dma1tma-63_8   -72.53239014064
2sa1dma1tma-45_5   -72.56335789008
2sa1dma1tma-1_3    -72.57408508105
2sa1dma1tma-3_5    -72.57500164945
2sa1dma1tma-47_3   -72.5516836064 
2sa1dma1tma-37_8   -72.5617849725 
2sa1dma1tma-8_1    -72.60738140425
2sa1dma1tma-11_5   -72.56140229775
2sa1dma1tma-28_3   -72.55700863183
2sa1dma1tma-58_8   -72.52447108612
2sa1dma1tma-23_7   -72.57816929002
2sa1dma1tma-1_10   -72.57636343312
2sa1dma1tma-40_9   -72.55492980333
2sa1dma1tma-30_2   -72.55294261173
2sa1dma1tma-54_6   -72.54226077775
2sa1dma1tma-66_4   -72.52580503355
2sa1dma1tma-25_10  -72.57728676257
2sa1dma1tma-30_5   -72.5819000941 
2sa1dma1tma-4_8    -72.58585963347
2sa1dma1tma-54_1   -72.56799454192
2sa1dma1tma-66_3   -72.52836116985
2sa1dma1tma-16_8   -72.58425069988
2sa1dma1tma-3_2    -72.56424121222
2sa1dma1tma-40_11  -72.54955846718
2sa1dma1tma-47_4   -72.54659241941
2sa1dma1tma-8_6    -72.57662639176
2sa1dma1tma-61_9   -72.53881533703
2sa1dma1tma-11_2   -72.56934839656
2sa1dma1tma-65_10  -72.52313307478
2sa1dma1tma-28_4   -72.56871876018
2sa1dma1tma-33_10  -72.56677733273
2sa1dma1tma-4_6    -72.57983107966
2sa1dma1tma-24_4   -72.57688519693
2sa1dma1tma-16_11  -72.57880108001
2sa1dma1tma-16_6   -72.57307764219
2sa1dma1tma-37_1   -72.58409773617
2sa1dma1tma-56_11  -72.54161089633
2sa1dma1tma-8_8    -72.56922526991
2sa1dma1tma-61_7   -72.54001977629
2sa1dma1tma-58_1   -72.56512482224
2sa1dma1tma-53_5   -72.54674319125
2sa1dma1tma-68_10  -72.55900074132
2sa1dma1tma-37_6   -72.55422420579
2sa1dma1tma-58_6   -72.53587931458
2sa1dma1tma-23_9   -72.58845278426
2sa1dma1tma-53_2   -72.53062791691
2sa1dma1tma-40_7   -72.55223924082
2sa1dma1tma-4_1    -72.60765446665
2sa1dma1tma-28_10  -72.57196217561
2sa1dma1tma-24_3   -72.56647354187
2sa1dma1tma-54_8   -72.55086762478
2sa1dma1tma-16_1   -72.60652414904
2sa1dma1tma-62_6   -72.54537340394
2sa1dma1tma-23_11  -72.58487273065
2sa1dma1tma-50_4   -72.56417487144
2sa1dma1tma-69_2   -72.51711422342
2sa1dma1tma-19_9   -72.57509191476
2sa1dma1tma-27_5   -72.56551377714
2sa1dma1tma-15_7   -72.57705414796
2sa1dma1tma-46_10  -72.55937512885
2sa1dma1tma-43_1   -72.58531561836
2sa1dma1tma-48_5   -72.55044386739
2sa1dma1tma-63_11  -72.53786341852
2sa1dma1tma-71_3   -72.50780608443
2sa1dma1tma-7_7    -72.56821741949
2sa1dma1tma-27_2   -72.56287545277
2sa1dma1tma-57_9   -72.53650560321
2sa1dma1tma-43_6   -72.56287351207
2sa1dma1tma-48_2   -72.54179409116
2sa1dma1tma-38_9   -72.56455732302
2sa1dma1tma-71_4   -72.50539308636
2sa1dma1tma-62_1   -72.56517636645
2sa1dma1tma-20_8   -72.57548433202
2sa1dma1tma-50_3   -72.54771147491
2sa1dma1tma-69_5   -72.53682425162
2sa1dma1tma-7_11   -72.56836792507
2sa1dma1tma-38_11  -72.56179296239
2sa1dma1tma-34_7   -72.57444735177
2sa1dma1tma-57_7   -72.55761424397
2sa1dma1tma-65_5   -72.51650961949
2sa1dma1tma-43_8   -72.57108155823
2sa1dma1tma-33_3   -72.56276648589
2sa1dma1tma-38_7   -72.56673726306
2sa1dma1tma-12_4   -72.57698089845
2sa1dma1tma-20_6   -72.57394478519
2sa1dma1tma-44_2   -72.54704315017
2sa1dma1tma-34_9   -72.57766273784
2sa1dma1tma-35_11  -72.57168388682
2sa1dma1tma-62_8   -72.55304778971
2sa1dma1tma-12_3   -72.58252884795
2sa1dma1tma-20_1   -72.59266501214
2sa1dma1tma-19_7   -72.56657239236
2sa1dma1tma-10_10  -72.58070567839
2sa1dma1tma-44_5   -72.54873182472
2sa1dma1tma-50_10  -72.56667575497
2sa1dma1tma-65_2   -72.51525655061
2sa1dma1tma-15_9   -72.57488434278
2sa1dma1tma-33_4   -72.57666075597
2sa1dma1tma-7_9    -72.58202974711
2sa1dma1tma-67_10  -72.54308108818
2sa1dma1tma-31_2   -72.55414305446
2sa1dma1tma-41_9   -72.57327112462
2sa1dma1tma-67_4   -72.53120108315
2sa1dma1tma-42_11  -72.57293464623
2sa1dma1tma-55_6   -72.53816715342
2sa1dma1tma-9_1    -72.60455603647
2sa1dma1tma-36_8   -72.56092639607
2sa1dma1tma-46_3   -72.55449546108
2sa1dma1tma-2_5    -72.56644343541
2sa1dma1tma-22_7   -72.58120415824
2sa1dma1tma-59_8   -72.53754622338
2sa1dma1tma-29_3   -72.5574267789 
2sa1dma1tma-10_5   -72.5773552964 
2sa1dma1tma-27_10  -72.56710718252
2sa1dma1tma-9_6    -72.58415224545
2sa1dma1tma-46_4   -72.5571590943 
2sa1dma1tma-2_2    -72.56249255035
2sa1dma1tma-19_11  -72.58049609759
2sa1dma1tma-3_10   -72.57453702319
2sa1dma1tma-29_4   -72.56387266465
2sa1dma1tma-10_2   -72.56297713668
2sa1dma1tma-60_9   -72.52709920622
2sa1dma1tma-5_8    -72.57608214009
2sa1dma1tma-59_11  -72.5367701403 
2sa1dma1tma-31_5   -72.56339310444
2sa1dma1tma-17_8   -72.58369630491
2sa1dma1tma-67_3   -72.52573645882
2sa1dma1tma-55_1   -72.56675479659
2sa1dma1tma-9_8    -72.57656419509
2sa1dma1tma-36_1   -72.58559533589
2sa1dma1tma-52_5   -72.54447203569
2sa1dma1tma-59_1   -72.56053202687
2sa1dma1tma-60_7   -72.53096562191
2sa1dma1tma-5_6    -72.58253179905
2sa1dma1tma-17_6   -72.58142506954
2sa1dma1tma-25_4   -72.58885847787
2sa1dma1tma-71_10  -72.52654826639
2sa1dma1tma-5_1    -72.60570426087
2sa1dma1tma-41_7   -72.56073629682
2sa1dma1tma-54_11  -72.52499689227
2sa1dma1tma-17_1   -72.60622227529
2sa1dma1tma-55_8   -72.54014906131
2sa1dma1tma-25_3   -72.56680944995
2sa1dma1tma-14_11  -72.56972097633
2sa1dma1tma-36_6   -72.55075732487
2sa1dma1tma-52_2   -72.53428714946
2sa1dma1tma-31_10  -72.56816880812
2sa1dma1tma-22_9   -72.58163623986
2sa1dma1tma-59_6   -72.54213051552
2sa1dma1tma-57_11  -72.52962793062
2sa1dma1tma-27_1   -72.60123875913
2sa1dma1tma-65_8   -72.5330297815 
2sa1dma1tma-15_3   -72.56480391914
2sa1dma1tma-43_5   -72.56077512162
2sa1dma1tma-71_7   -72.52104164922
2sa1dma1tma-7_3    -72.55993128843
2sa1dma1tma-48_1   -72.58067793718
2sa1dma1tma-62_2   -72.53490989404
2sa1dma1tma-12_9   -72.5763866145 
2sa1dma1tma-32_10  -72.55620286869
2sa1dma1tma-69_6   -72.53992206027
2sa1dma1tma-17_11  -72.57509911494
2sa1dma1tma-34_4   -72.57521417765
2sa1dma1tma-62_5   -72.52563229829
2sa1dma1tma-69_1   -72.55256870305
2sa1dma1tma-50_7   -72.56751747252
2sa1dma1tma-29_10  -72.57220819287
2sa1dma1tma-44_8   -72.55023579767
2sa1dma1tma-34_3   -72.57477457068
2sa1dma1tma-27_6   -72.57837106122
2sa1dma1tma-15_4   -72.57800916439
2sa1dma1tma-69_10  -72.56445237955
2sa1dma1tma-43_2   -72.54808075518
2sa1dma1tma-33_9   -72.56960193997
2sa1dma1tma-7_4    -72.57786658089
2sa1dma1tma-48_6   -72.5547841014 
2sa1dma1tma-19_4   -72.58236743252
2sa1dma1tma-20_2   -72.5651240847 
2sa1dma1tma-50_9   -72.5571424402 
2sa1dma1tma-44_6   -72.55099034149
2sa1dma1tma-27_8   -72.56420114655
2sa1dma1tma-57_3   -72.54558458865
2sa1dma1tma-65_1   -72.56036623114
2sa1dma1tma-33_7   -72.56603554618
2sa1dma1tma-48_8   -72.55111190915
2sa1dma1tma-38_3   -72.54624276529
2sa1dma1tma-57_4   -72.54080561701
2sa1dma1tma-41_11  -72.58348966613
2sa1dma1tma-65_6   -72.54045726389
2sa1dma1tma-64_10  -72.53777314497
2sa1dma1tma-71_9   -72.51418494826
2sa1dma1tma-38_4   -72.55558555186
2sa1dma1tma-12_7   -72.57841477877
2sa1dma1tma-69_8   -72.56208475553
2sa1dma1tma-19_3   -72.57586143545
2sa1dma1tma-20_5   -72.58424598838
2sa1dma1tma-24_10  -72.55956826282
2sa1dma1tma-44_1   -72.58575604247
2sa1dma1tma-46_7   -72.55806363391
2sa1dma1tma-13_10  -72.57575249514
2sa1dma1tma-9_5    -72.57709318405
2sa1dma1tma-9_11   -72.57534125747
2sa1dma1tma-2_1    -72.60689369561
2sa1dma1tma-52_8   -72.54831940605
2sa1dma1tma-36_11  -72.56382531211
2sa1dma1tma-22_3   -72.5675378044 
2sa1dma1tma-10_1   -72.60786649097
2sa1dma1tma-29_7   -72.5681155984 
2sa1dma1tma-31_6   -72.56396735486
2sa1dma1tma-53_10  -72.54346240852
2sa1dma1tma-55_2   -72.53178684816
2sa1dma1tma-25_9   -72.5819670987 
2sa1dma1tma-48_10  -72.55051783999
2sa1dma1tma-31_1   -72.59196986251
2sa1dma1tma-67_7   -72.53655336517
2sa1dma1tma-55_5   -72.54918722195
2sa1dma1tma-9_2    -72.56533214497
2sa1dma1tma-2_6    -72.57101343673
2sa1dma1tma-22_4   -72.57787654666
2sa1dma1tma-10_6   -72.58095477152
2sa1dma1tma-5_2    -72.57064979701
2sa1dma1tma-41_4   -72.56721611229
2sa1dma1tma-17_2   -72.5725065837 
2sa1dma1tma-67_9   -72.53598390543
2sa1dma1tma-36_5   -72.5559603171 
2sa1dma1tma-2_8    -72.57199008562
2sa1dma1tma-52_1   -72.57987337714
2sa1dma1tma-10_8   -72.57791728928
2sa1dma1tma-60_3   -72.53315143338
2sa1dma1tma-59_5   -72.5256055548 
2sa1dma1tma-4_11   -72.57611680876
2sa1dma1tma-36_2   -72.55090633772
2sa1dma1tma-46_9   -72.56125872408
2sa1dma1tma-52_6   -72.5537345404 
2sa1dma1tma-20_11  -72.56586642071
2sa1dma1tma-60_4   -72.53632263758
2sa1dma1tma-59_2   -72.51408538738
2sa1dma1tma-29_9   -72.55386186306
2sa1dma1tma-5_5    -72.57188039816
2sa1dma1tma-31_8   -72.56937620319
2sa1dma1tma-41_3   -72.54952857218
2sa1dma1tma-60_11  -72.52933810132
2sa1dma1tma-17_5   -72.58301711428
2sa1dma1tma-25_7   -72.58265817092
2sa1dma1tma-45_10  -72.57647023698
2sa1dma1tma-68_6   -72.51454712271
2sa1dma1tma-13_9   -72.57026356824
2sa1dma1tma-63_2   -72.53031168714
2sa1dma1tma-35_4   -72.58416899443
2sa1dma1tma-1_9    -72.58380664321
2sa1dma1tma-14_3   -72.5628008102 
2sa1dma1tma-64_8   -72.54825110723
2sa1dma1tma-26_1   -72.60329146122
2sa1dma1tma-49_1   -72.58613327516
2sa1dma1tma-70_7   -72.52533158925
2sa1dma1tma-6_3    -72.58435307108
2sa1dma1tma-42_5   -72.57283153607
2sa1dma1tma-14_4   -72.57433186701
2sa1dma1tma-26_6   -72.5718717118 
2sa1dma1tma-15_11  -72.56859701306
2sa1dma1tma-49_6   -72.56207010878
2sa1dma1tma-6_4    -72.57890587411
2sa1dma1tma-32_9   -72.55537304473
2sa1dma1tma-30_10  -72.57982318623
2sa1dma1tma-42_2   -72.54767339677
2sa1dma1tma-51_7   -72.55032617632
2sa1dma1tma-68_1   -72.55231917365
2sa1dma1tma-70_10  -72.51972694082
2sa1dma1tma-63_5   -72.53108687593
2sa1dma1tma-35_3   -72.55184379343
2sa1dma1tma-45_8   -72.56966289358
2sa1dma1tma-55_11  -72.54982887199
2sa1dma1tma-64_1   -72.56332682417
2sa1dma1tma-56_3   -72.54023049065
2sa1dma1tma-26_8   -72.58478566938
2sa1dma1tma-39_3   -72.54677517766
2sa1dma1tma-49_8   -72.57267699074
2sa1dma1tma-26_10  -72.56806047468
2sa1dma1tma-32_7   -72.56538715519
2sa1dma1tma-51_9   -72.55795904174
2sa1dma1tma-66_10  -72.53561986238
2sa1dma1tma-21_2   -72.58666516104
2sa1dma1tma-18_4   -72.58242529524
2sa1dma1tma-45_6   -72.56457207939
2sa1dma1tma-43_11  -72.55643727176
2sa1dma1tma-21_5   -72.57819152065
2sa1dma1tma-18_3   -72.57589795375
2sa1dma1tma-68_8   -72.55315776306
2sa1dma1tma-13_7   -72.57609992527
2sa1dma1tma-58_11  -72.53744854319
2sa1dma1tma-45_1   -72.58362113815
2sa1dma1tma-1_7    -72.57316141089
2sa1dma1tma-64_6   -72.54606884554
2sa1dma1tma-56_4   -72.54107441156
2sa1dma1tma-39_4   -72.54516578415
2sa1dma1tma-2_10   -72.58025462074
2sa1dma1tma-70_9   -72.51969331236
2sa1dma1tma-18_11  -72.58563725964
2sa1dma1tma-30_6   -72.58378390104
2sa1dma1tma-24_9   -72.56629504556
2sa1dma1tma-54_2   -72.53719893532
2sa1dma1tma-3_1    -72.60902430602
2sa1dma1tma-8_5    -72.58034722162
2sa1dma1tma-47_7   -72.54919504322
2sa1dma1tma-28_7   -72.56006440013
2sa1dma1tma-11_1   -72.60883058854
2sa1dma1tma-23_3   -72.5740438244 
2sa1dma1tma-53_8   -72.54887973536
2sa1dma1tma-3_6    -72.57385055417
2sa1dma1tma-8_2    -72.56954862944
2sa1dma1tma-51_10  -72.54690469359
2sa1dma1tma-11_6   -72.57417247956
2sa1dma1tma-23_4   -72.58505167212
2sa1dma1tma-30_1   -72.59701199104
2sa1dma1tma-34_11  -72.56911874868
2sa1dma1tma-54_5   -72.53797900649
2sa1dma1tma-66_7   -72.53452884533
2sa1dma1tma-11_10  -72.57484234059
2sa1dma1tma-47_10  -72.55469279377
2sa1dma1tma-3_8    -72.58288406421
2sa1dma1tma-37_5   -72.56007959523
2sa1dma1tma-58_5   -72.54125903645
2sa1dma1tma-62_11  -72.52093977361
2sa1dma1tma-61_3   -72.54171471627
2sa1dma1tma-11_8   -72.57698703236
2sa1dma1tma-53_1   -72.56647065479
2sa1dma1tma-40_4   -72.5453571226 
2sa1dma1tma-22_11  -72.57944343788
2sa1dma1tma-4_2    -72.56648232627
2sa1dma1tma-66_9   -72.53124927891
2sa1dma1tma-16_2   -72.56313906505
2sa1dma1tma-40_3   -72.55004294932
2sa1dma1tma-30_8   -72.58103785316
2sa1dma1tma-6_11   -72.56448994495
2sa1dma1tma-4_5    -72.58270954796
2sa1dma1tma-24_7   -72.57650669697
2sa1dma1tma-16_5   -72.56190904173
2sa1dma1tma-39_11  -72.56129222774
2sa1dma1tma-47_9   -72.54968167812
2sa1dma1tma-37_2   -72.54117957733
2sa1dma1tma-28_9   -72.56075802165
2sa1dma1tma-58_2   -72.53852267322
2sa1dma1tma-61_4   -72.53664402796
2sa1dma1tma-53_6   -72.54104938262
2sa1dma1tma-46_8   -72.55424068714
2sa1dma1tma-36_3   -72.55282443656
2sa1dma1tma-52_7   -72.5486531378 
2sa1dma1tma-60_5   -72.53457868138
2sa1dma1tma-20_10  -72.57196366197
2sa1dma1tma-29_8   -72.55593348207
2sa1dma1tma-59_3   -72.52512436371
2sa1dma1tma-5_4    -72.57001533113
2sa1dma1tma-60_10  -72.53223918488
2sa1dma1tma-41_2   -72.55158838627
2sa1dma1tma-31_9   -72.57563623173
2sa1dma1tma-17_4   -72.58987170089
2sa1dma1tma-45_11  -72.56759221687
2sa1dma1tma-25_6   -72.58501532371
2sa1dma1tma-5_3    -72.56687951873
2sa1dma1tma-41_5   -72.55907207239
2sa1dma1tma-67_8   -72.53535500663
2sa1dma1tma-17_3   -72.57203266385
2sa1dma1tma-25_1   -72.60618212552
2sa1dma1tma-36_4   -72.55597465421
2sa1dma1tma-2_9    -72.58550297516
2sa1dma1tma-60_2   -72.53120256856
2sa1dma1tma-10_9   -72.58529141378
2sa1dma1tma-4_10   -72.58018679377
2sa1dma1tma-59_4   -72.52924034614
2sa1dma1tma-48_11  -72.53279150984
2sa1dma1tma-67_6   -72.53367164089
2sa1dma1tma-55_4   -72.55314567775
2sa1dma1tma-46_1   -72.58029530316
2sa1dma1tma-9_3    -72.55768362031
2sa1dma1tma-2_7    -72.56446630551
2sa1dma1tma-22_5   -72.57746990291
2sa1dma1tma-10_7   -72.57378061974
2sa1dma1tma-29_1   -72.59276314718
2sa1dma1tma-13_11  -72.57680718697
2sa1dma1tma-46_6   -72.55777598583
2sa1dma1tma-9_4    -72.57682972683
2sa1dma1tma-9_10   -72.57093056759
2sa1dma1tma-22_2   -72.56201109066
2sa1dma1tma-52_9   -72.55642880649
2sa1dma1tma-36_10  -72.55767707399
2sa1dma1tma-29_6   -72.56517488964
2sa1dma1tma-31_7   -72.5595572567 
2sa1dma1tma-53_11  -72.5455378368 
2sa1dma1tma-67_1   -72.56220957881
2sa1dma1tma-25_8   -72.57214659073
2sa1dma1tma-55_3   -72.55923192614
2sa1dma1tma-57_5   -72.55284739292
2sa1dma1tma-65_7   -72.53563512555
2sa1dma1tma-41_10  -72.5721209978 
2sa1dma1tma-33_1   -72.59639655704
2sa1dma1tma-71_8   -72.51474348758
2sa1dma1tma-64_11  -72.53777326116
2sa1dma1tma-38_5   -72.56288262681
2sa1dma1tma-12_6   -72.57638650661
2sa1dma1tma-19_2   -72.57254954614
2sa1dma1tma-69_9   -72.55220551925
2sa1dma1tma-24_11  -72.57108893387
2sa1dma1tma-20_4   -72.58791106509
2sa1dma1tma-12_1   -72.60151746665
2sa1dma1tma-19_5   -72.58062657229
2sa1dma1tma-50_8   -72.56907226045
2sa1dma1tma-20_3   -72.57099513171
2sa1dma1tma-44_7   -72.56177479996
2sa1dma1tma-57_2   -72.53257426157
2sa1dma1tma-27_9   -72.56857955939
2sa1dma1tma-33_6   -72.57182705693
2sa1dma1tma-38_2   -72.54010402697
2sa1dma1tma-48_9   -72.54654135712
2sa1dma1tma-62_4   -72.53319574696
2sa1dma1tma-50_6   -72.56649531537
2sa1dma1tma-29_11  -72.5835933321 
2sa1dma1tma-34_2   -72.55254116905
2sa1dma1tma-44_9   -72.5568351819 
2sa1dma1tma-27_7   -72.57400252222
2sa1dma1tma-15_5   -72.57737007817
2sa1dma1tma-69_11  -72.56596983242
2sa1dma1tma-33_8   -72.57381197064
2sa1dma1tma-43_3   -72.56313850266
2sa1dma1tma-7_5    -72.57555907006
2sa1dma1tma-71_1   -72.55101101746
2sa1dma1tma-48_7   -72.54480553133
2sa1dma1tma-57_10  -72.55852050896
2sa1dma1tma-15_2   -72.56362645081
2sa1dma1tma-65_9   -72.52745658722
2sa1dma1tma-43_4   -72.56003753288
2sa1dma1tma-71_6   -72.52513748841
2sa1dma1tma-7_2    -72.5662381331 
2sa1dma1tma-12_8   -72.57740858025
2sa1dma1tma-32_11  -72.56222567986
2sa1dma1tma-62_3   -72.53695605627
2sa1dma1tma-69_7   -72.55784198876
2sa1dma1tma-50_1   -72.58584733465
2sa1dma1tma-17_10  -72.57056595648
2sa1dma1tma-34_5   -72.57533576273
2sa1dma1tma-30_9   -72.57672617392
2sa1dma1tma-40_2   -72.53859238719
2sa1dma1tma-6_10   -72.57283518367
2sa1dma1tma-4_4    -72.57740011301
2sa1dma1tma-24_6   -72.57411952776
2sa1dma1tma-16_4   -72.56492430549
2sa1dma1tma-39_10  -72.56158164708
2sa1dma1tma-37_3   -72.56498579893
2sa1dma1tma-47_8   -72.55244682906
2sa1dma1tma-58_3   -72.52723593138
2sa1dma1tma-28_8   -72.55957349216
2sa1dma1tma-61_5   -72.53651124375
2sa1dma1tma-53_7   -72.55358346715
2sa1dma1tma-3_9    -72.57766249117
2sa1dma1tma-47_11  -72.56142377855
2sa1dma1tma-37_4   -72.55615537815
2sa1dma1tma-58_4   -72.53994003885
2sa1dma1tma-11_9   -72.58368365219
2sa1dma1tma-61_2   -72.54669657367
2sa1dma1tma-62_10  -72.52341615709
2sa1dma1tma-22_10  -72.57542359316
2sa1dma1tma-40_5   -72.54859528874
2sa1dma1tma-4_3    -72.57573581531
2sa1dma1tma-24_1   -72.60290568444
2sa1dma1tma-16_3   -72.56441793605
2sa1dma1tma-66_8   -72.53285982668
2sa1dma1tma-3_7    -72.58033299113
2sa1dma1tma-8_3    -72.5674681482 
2sa1dma1tma-47_1   -72.58026842702
2sa1dma1tma-51_11  -72.5600485201 
2sa1dma1tma-28_1   -72.59373809634
2sa1dma1tma-11_7   -72.57818463566
2sa1dma1tma-23_5   -72.58048099976
2sa1dma1tma-34_10  -72.56747035198
2sa1dma1tma-54_4   -72.54625616338
2sa1dma1tma-11_11  -72.57196644512
2sa1dma1tma-66_6   -72.53719262468
2sa1dma1tma-30_7   -72.57712630468
2sa1dma1tma-54_3   -72.5321168276 
2sa1dma1tma-24_8   -72.58064235667
2sa1dma1tma-66_1   -72.56232868212
2sa1dma1tma-8_4    -72.58411155888
2sa1dma1tma-47_6   -72.55252985469
2sa1dma1tma-28_6   -72.57162001986
2sa1dma1tma-53_9   -72.54417198674
2sa1dma1tma-23_2   -72.56968485522
2sa1dma1tma-21_4   -72.58164287385
2sa1dma1tma-68_9   -72.54694725296
2sa1dma1tma-18_2   -72.5709124726 
2sa1dma1tma-13_6   -72.57725683816
2sa1dma1tma-58_10  -72.53586904595
2sa1dma1tma-1_6    -72.5779471899 
2sa1dma1tma-64_7   -72.54591330075
2sa1dma1tma-56_5   -72.54091671101
2sa1dma1tma-2_11   -72.56846802441
2sa1dma1tma-39_5   -72.55487779951
2sa1dma1tma-70_8   -72.52101606607
2sa1dma1tma-18_10  -72.57635023882
2sa1dma1tma-32_1   -72.59036213486
2sa1dma1tma-26_9   -72.57495337023
2sa1dma1tma-56_2   -72.52627350437
2sa1dma1tma-49_9   -72.56724849584
2sa1dma1tma-39_2   -72.55378456196
2sa1dma1tma-26_11  -72.58116832593
2sa1dma1tma-32_6   -72.55105178518
2sa1dma1tma-21_3   -72.58118860715
2sa1dma1tma-66_11  -72.53496816004
2sa1dma1tma-51_8   -72.55193696698
2sa1dma1tma-18_5   -72.56934185254
2sa1dma1tma-13_1   -72.60879029911
2sa1dma1tma-43_10  -72.56904757023
2sa1dma1tma-45_7   -72.55233579674
2sa1dma1tma-1_1    -72.609623597  
2sa1dma1tma-14_5   -72.58331472756
2sa1dma1tma-15_10  -72.58545891407
2sa1dma1tma-26_7   -72.5566183994 
2sa1dma1tma-49_7   -72.55639296389
2sa1dma1tma-6_5    -72.5827838464 
2sa1dma1tma-70_1   -72.5509533337 
2sa1dma1tma-42_3   -72.55366703182
2sa1dma1tma-32_8   -72.55460681528
2sa1dma1tma-30_11  -72.5809182513 
2sa1dma1tma-51_6   -72.55216165836
2sa1dma1tma-63_4   -72.53184559588
2sa1dma1tma-70_11  -72.5212522234 
2sa1dma1tma-45_9   -72.58604094565
2sa1dma1tma-35_2   -72.55743959903
2sa1dma1tma-55_10  -72.5378931052 
2sa1dma1tma-51_1   -72.57972603626
2sa1dma1tma-68_7   -72.52638910944
2sa1dma1tma-63_3   -72.52027882371
2sa1dma1tma-13_8   -72.58143569132
2sa1dma1tma-35_5   -72.56843033297
2sa1dma1tma-1_8    -72.57746885472
2sa1dma1tma-64_9   -72.55329205515
2sa1dma1tma-14_2   -72.56274062835
2sa1dma1tma-70_6   -72.52193361907
2sa1dma1tma-6_2    -72.57986744391
2sa1dma1tma-42_4   -72.56233222901
2sa1dma-4_3        -58.16490644802
2sa1dma-26_4       -58.15775626105
2sa1dma-44_10      -58.13222409885
2sa1dma-14_6       -58.1512763996 
2sa1dma-5_10       -58.16177753334
2sa1dma-21_11      -58.14934597562
2sa1dma-18_8       -58.14844909575
2sa1dma-3_9        -58.16674586921
2sa1dma-35_1       -58.13006553115
2sa1dma-21_9       -58.14739642828
2sa1dma-35_6       -58.11353205646
2sa1dma-4_4        -58.16360454116
2sa1dma-26_3       -58.14918264467
2sa1dma-14_1       -58.1786155812 
2sa1dma-42_7       -58.11212051266
2sa1dma-39_8       -58.10287948061
2sa1dma-8_4        -58.17472190352
2sa1dma-13_5       -58.15586530131
2sa1dma-18_1       -58.175697706  
2sa1dma-21_7       -58.15490017118
2sa1dma-35_8       -58.11281857052
2sa1dma-45_3       -58.10430326103
2sa1dma-8_10       -58.15863912211
2sa1dma-32_2       -58.10831057714
2sa1dma-42_9       -58.10816531606
2sa1dma-39_6       -58.11046891806
2sa1dma-14_8       -58.15413552714
2sa1dma-32_5       -58.14363378444
2sa1dma-39_1       -58.13016643503
2sa1dma-8_3        -58.16414543373
2sa1dma-13_2       -58.16575715845
2sa1dma-37_11      -58.1186600345 
2sa1dma-18_6       -58.14563015736
2sa1dma-3_7        -58.15754217294
2sa1dma-12_10      -58.15111384131
2sa1dma-45_4       -58.11096880587
2sa1dma-37_9       -58.11995117192
2sa1dma-1_1        -58.18649076971
2sa1dma-23_6       -58.14074662163
2sa1dma-25_10      -58.15742520433
2sa1dma-11_4       -58.16788030534
2sa1dma-28_2       -58.16016276421
2sa1dma-1_11       -58.16369636189
2sa1dma-40_8       -58.11135353721
2sa1dma-30_3       -58.15619563378
2sa1dma-40_11      -58.11971696241
2sa1dma-30_4       -58.15031717311
2sa1dma-16_9       -58.16090927681
2sa1dma-1_6        -58.16157905388
2sa1dma-23_1       -58.16828126557
2sa1dma-11_3       -58.16236173314
2sa1dma-28_5       -58.16197050433
2sa1dma-40_1       -58.13038192307
2sa1dma-16_7       -58.15169270204
