Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
2msa2dma-72_9       -1598.796588344072
2msa2dma-176_9      -1598.791454370003
2msa2dma-106_2      -1598.79858564117 
2msa2dma-235_10     -1598.786465236236
2msa2dma-229_6      -1598.813297853224
2msa2dma-150_4      -1598.802288607683
2msa2dma-119_9      -1598.792055273213
2msa2dma-194_2      -1598.779986149578
2msa2dma-169_2      -1598.793733465   
2msa2dma-4_6        -1598.816630157644
2msa2dma-66_6       -1598.817012008766
2msa2dma-97_11      -1598.800934651074
2msa2dma-162_6      -1598.818674712154
2msa2dma-29_10      -1598.816284356844
2msa2dma-90_2       -1598.788240178084
2msa2dma-210_11     -1598.789071816378
2msa2dma-54_4       -1598.814346495603
2msa2dma-222_5      -1598.78527608901 
2msa2dma-160_10     -1598.810583858144
2msa2dma-134_7      -1598.815919653679
2msa2dma-32_10      -1598.80564218884 
2msa2dma-210_7      -1598.792668978477
2msa2dma-106_5      -1598.784005440176
2msa2dma-30_7       -1598.798607953245
2msa2dma-229_1      -1598.843109495464
2msa2dma-145_11     -1598.804983169497
2msa2dma-150_3      -1598.805532387298
2msa2dma-120_8      -1598.796926121474
2msa2dma-17_11      -1598.84058242363 
2msa2dma-194_5      -1598.78826600648 
2msa2dma-66_1       -1598.866246980742
2msa2dma-4_1        -1598.895720701465
2msa2dma-169_5      -1598.799362410333
2msa2dma-162_1      -1598.856775419983
2msa2dma-204_8      -1598.815615453503
2msa2dma-90_5       -1598.816540454929
2msa2dma-24_8       -1598.813166166011
2msa2dma-54_3       -1598.819702735301
2msa2dma-138_9      -1598.788987036228
2msa2dma-57_11      -1598.81928573369 
2msa2dma-148_2      -1598.798014824809
2msa2dma-47_6       -1598.822507405727
2msa2dma-171_4      -1598.800575170344
2msa2dma-105_11     -1598.796067757136
2msa2dma-88_4       -1598.812952680123
2msa2dma-75_4       -1598.815221958641
2msa2dma-143_6      -1598.799597908689
2msa2dma-23_2       -1598.803744474697
2msa2dma-72_10      -1598.787187138651
2msa2dma-53_9       -1598.81065175459 
2msa2dma-203_2      -1598.7892406002  
2msa2dma-120_10     -1598.791804077742
2msa2dma-208_6      -1598.783490505592
2msa2dma-157_9      -1598.80183921634 
2msa2dma-127_2      -1598.787416480817
2msa2dma-28_6       -1598.809546668167
2msa2dma-134_9      -1598.820416085762
2msa2dma-144_2      -1598.786469724373
2msa2dma-180_4      -1598.804229170073
2msa2dma-84_4       -1598.800460759318
2msa2dma-6_10       -1598.835593253648
2msa2dma-176_10     -1598.802055764525
2msa2dma-79_4       -1598.807753796654
2msa2dma-210_9      -1598.804634473886
2msa2dma-24_10      -1598.805485509464
2msa2dma-40_2       -1598.809222422638
2msa2dma-30_9       -1598.789089375545
2msa2dma-120_6      -1598.796641859218
2msa2dma-236_4      -1598.792129143809
2msa2dma-16_4       -1598.83790215119 
2msa2dma-112_4      -1598.812207081468
2msa2dma-153_11     -1598.795711938459
2msa2dma-238_10     -1598.797861691222
2msa2dma-204_6      -1598.802728038184
2msa2dma-24_6       -1598.796289571492
2msa2dma-47_8       -1598.805516206615
2msa2dma-37_3       -1598.808374298   
2msa2dma-138_7      -1598.797071823561
2msa2dma-101_1      -1598.862294934203
2msa2dma-217_3      -1598.785394710857
2msa2dma-41_11      -1598.813215257614
2msa2dma-133_3      -1598.788879518075
2msa2dma-143_8      -1598.792329225772
2msa2dma-113_11     -1598.806872195948
2msa2dma-225_1      -1598.842339196719
2msa2dma-53_7       -1598.821761629224
2msa2dma-97_1       -1598.862771452573
2msa2dma-198_5      -1598.783962648059
2msa2dma-165_5      -1598.787458529642
2msa2dma-8_1        -1598.893992381971
2msa2dma-61_5       -1598.825307184062
2msa2dma-208_8      -1598.800051788167
2msa2dma-3_5        -1598.832846782277
2msa2dma-64_10      -1598.791007648509
2msa2dma-193_1      -1598.847679781782
2msa2dma-28_8       -1598.823877534758
2msa2dma-188_11     -1598.801783036499
2msa2dma-241_5      -1598.787122657498
2msa2dma-58_3       -1598.809635275287
2msa2dma-136_10     -1598.799601661015
2msa2dma-157_7      -1598.795351644365
2msa2dma-193_11     -1598.779438274858
2msa2dma-37_4       -1598.803984101394
2msa2dma-101_6      -1598.819081735074
2msa2dma-83_9       -1598.799850758153
2msa2dma-217_4      -1598.787164803007
2msa2dma-187_9      -1598.791235286723
2msa2dma-133_4      -1598.803047727891
2msa2dma-225_6      -1598.771180199446
2msa2dma-108_11     -1598.845608393752
2msa2dma-198_2      -1598.773140419232
2msa2dma-97_6       -1598.81234382356 
2msa2dma-115_9      -1598.814081809285
2msa2dma-8_6        -1598.830150524368
2msa2dma-165_2      -1598.799214542221
2msa2dma-3_2        -1598.800129965863
2msa2dma-61_2       -1598.818816254539
2msa2dma-193_6      -1598.798768212174
2msa2dma-11_9       -1598.812050193527
2msa2dma-241_2      -1598.782153241314
2msa2dma-231_9      -1598.792366077095
2msa2dma-58_4       -1598.79550905334 
2msa2dma-144_5      -1598.799229398141
2msa2dma-223_10     -1598.807907111516
2msa2dma-72_7       -1598.80759687095 
2msa2dma-180_3      -1598.794246806026
2msa2dma-148_11     -1598.809539698948
2msa2dma-84_3       -1598.771489428454
2msa2dma-79_3       -1598.815392640638
2msa2dma-176_7      -1598.776945357798
2msa2dma-229_8      -1598.79461468697 
2msa2dma-40_5       -1598.819912252771
2msa2dma-120_1      -1598.859482007143
2msa2dma-81_11      -1598.75556771196 
2msa2dma-236_3      -1598.787398995584
2msa2dma-206_11     -1598.79517606968 
2msa2dma-66_8       -1598.80466426653 
2msa2dma-4_8        -1598.821842977163
2msa2dma-16_3       -1598.815295242619
2msa2dma-119_7      -1598.801578622968
2msa2dma-112_3      -1598.803679190813
2msa2dma-162_8      -1598.783946355917
2msa2dma-204_1      -1598.846488584124
2msa2dma-24_1       -1598.872450476987
2msa2dma-129_3      -1598.811608954457
2msa2dma-26_7       -1598.804068958187
2msa2dma-159_8      -1598.81060882732 
2msa2dma-206_7      -1598.800997294155
2msa2dma-110_5      -1598.810299382666
2msa2dma-14_5       -1598.817599235963
2msa2dma-214_10     -1598.801845392538
2msa2dma-234_5      -1598.785768603213
2msa2dma-93_10      -1598.801373447966
2msa2dma-122_7      -1598.811555858505
2msa2dma-32_8       -1598.821750371001
2msa2dma-42_3       -1598.813327160011
2msa2dma-212_8      -1598.805400864595
2msa2dma-174_1      -1598.856284081088
2msa2dma-189_1      -1598.846887380278
2msa2dma-86_5       -1598.81176128884 
2msa2dma-182_5      -1598.790526315441
2msa2dma-231_11     -1598.792804536192
2msa2dma-70_1       -1598.866298812351
2msa2dma-146_3      -1598.812388029269
2msa2dma-49_7       -1598.817524786052
2msa2dma-136_8      -1598.787109257956
2msa2dma-155_6      -1598.810631504618
2msa2dma-1_4        -1598.826023514601
2msa2dma-63_4       -1598.817327726461
2msa2dma-167_4      -1598.799571312003
2msa2dma-48_10      -1598.811438079161
2msa2dma-51_6       -1598.8122519662  
2msa2dma-141_9      -1598.799482209096
2msa2dma-131_2      -1598.795599577798
2msa2dma-108_4      -1598.836658448245
2msa2dma-215_2      -1598.787804331625
2msa2dma-181_10     -1598.786146064332
2msa2dma-35_2       -1598.802794190266
2msa2dma-45_9       -1598.792103826497
2msa2dma-233_8      -1598.79567664953 
2msa2dma-155_1      -1598.85789845259 
2msa2dma-124_11     -1598.806166550569
2msa2dma-191_7      -1598.792866802775
2msa2dma-13_8       -1598.824969016184
2msa2dma-76_11      -1598.817792137696
2msa2dma-63_3       -1598.813688159688
2msa2dma-1_3        -1598.836387383752
2msa2dma-167_3      -1598.795488274782
2msa2dma-68_7       -1598.785037555739
2msa2dma-95_7       -1598.776968346009
2msa2dma-117_8      -1598.791684089671
2msa2dma-51_1       -1598.868194327616
2msa2dma-101_10     -1598.794504217741
2msa2dma-227_7      -1598.794778802288
2msa2dma-131_5      -1598.815464854593
2msa2dma-53_10      -1598.810412538057
2msa2dma-108_3      -1598.819751911164
2msa2dma-185_8      -1598.800286940997
2msa2dma-178_8      -1598.802022355274
2msa2dma-215_5      -1598.784898961609
2msa2dma-103_7      -1598.816274852056
2msa2dma-81_8       -1598.786990801965
2msa2dma-35_5       -1598.813495239607
2msa2dma-129_4      -1598.811015310261
2msa2dma-13_10      -1598.829565619976
2msa2dma-160_9      -1598.805503207867
2msa2dma-110_2      -1598.795217002192
2msa2dma-141_10     -1598.807437645967
2msa2dma-99_9       -1598.793839955867
2msa2dma-14_2       -1598.831909391283
2msa2dma-6_9        -1598.851217377752
2msa2dma-64_9       -1598.821065479931
2msa2dma-234_2      -1598.778403936203
2msa2dma-88_10      -1598.788111398284
2msa2dma-36_11      -1598.807139505049
2msa2dma-42_4       -1598.809055958706
2msa2dma-174_6      -1598.8151986924  
2msa2dma-86_2       -1598.7725618917  
2msa2dma-189_6      -1598.788223899419
2msa2dma-164_11     -1598.802694868686
2msa2dma-182_2      -1598.78867542894 
2msa2dma-70_6       -1598.801629954672
2msa2dma-146_4      -1598.794207358017
2msa2dma-125_4      -1598.794312156494
2msa2dma-233_6      -1598.801018941154
2msa2dma-191_9      -1598.799299982633
2msa2dma-13_6       -1598.848596659169
2msa2dma-18_2       -1598.822017268059
2msa2dma-95_9       -1598.774650975627
2msa2dma-132_11     -1598.789621534721
2msa2dma-117_6      -1598.792390144294
2msa2dma-68_9       -1598.777359283608
2msa2dma-201_4      -1598.794348950363
2msa2dma-238_2      -1598.786829054205
2msa2dma-60_11      -1598.80649996866 
2msa2dma-21_4       -1598.826955444394
2msa2dma-227_9      -1598.791384664285
2msa2dma-77_2       -1598.80303389315 
2msa2dma-178_6      -1598.801581345168
2msa2dma-185_6      -1598.8135869731  
2msa2dma-103_9      -1598.802413548718
2msa2dma-81_6       -1598.800702850814
2msa2dma-117_10     -1598.785273402415
2msa2dma-173_2      -1598.797806396528
2msa2dma-45_10      -1598.815040556521
2msa2dma-159_1      -1598.85773277086 
2msa2dma-56_5       -1598.810415807749
2msa2dma-92_3       -1598.795251335927
2msa2dma-160_7      -1598.798002796326
2msa2dma-64_7       -1598.790109145865
2msa2dma-6_7        -1598.823301960194
2msa2dma-196_3      -1598.798818674336
2msa2dma-99_7       -1598.80416517737 
2msa2dma-152_5      -1598.788104160209
2msa2dma-157_10     -1598.797853011748
2msa2dma-32_1       -1598.870118649025
2msa2dma-189_8      -1598.785405999889
2msa2dma-104_3      -1598.799859417176
2msa2dma-212_1      -1598.847404890411
2msa2dma-174_8      -1598.817430399965
2msa2dma-70_8       -1598.776659911648
2msa2dma-219_5      -1598.805498364705
2msa2dma-20_11      -1598.810678134932
2msa2dma-219_10     -1598.796219474269
2msa2dma-136_1      -1598.859061453477
2msa2dma-39_5       -1598.818087883727
2msa2dma-2_11       -1598.841584436518
2msa2dma-172_11     -1598.807309454566
2msa2dma-220_3      -1598.776425154148
2msa2dma-56_2       -1598.796156164669
2msa2dma-159_6      -1598.805323520938
2msa2dma-169_11     -1598.809756148655
2msa2dma-202_10     -1598.797596590703
2msa2dma-26_9       -1598.800650484905
2msa2dma-92_4       -1598.777213687664
2msa2dma-206_9      -1598.789220587463
2msa2dma-85_10      -1598.797931283502
2msa2dma-196_4      -1598.789119113637
2msa2dma-122_9      -1598.809100566666
2msa2dma-152_2      -1598.793270449481
2msa2dma-227_11     -1598.794540651681
2msa2dma-32_6       -1598.827577132389
2msa2dma-104_4      -1598.791397562557
2msa2dma-212_6      -1598.803940857878
2msa2dma-219_2      -1598.803585776482
2msa2dma-39_2       -1598.803398895443
2msa2dma-136_6      -1598.807171781801
2msa2dma-220_4      -1598.782665189867
2msa2dma-49_9       -1598.799364784404
2msa2dma-125_3      -1598.793183347469
2msa2dma-233_1      -1598.842393316501
2msa2dma-155_8      -1598.801887589603
2msa2dma-13_1       -1598.888182871209
2msa2dma-117_1      -1598.858720033086
2msa2dma-18_5       -1598.81423231673 
2msa2dma-201_3      -1598.787780753822
2msa2dma-238_5      -1598.800897688903
2msa2dma-51_8       -1598.786744285542
2msa2dma-21_3       -1598.825000532092
2msa2dma-141_7      -1598.78820499176 
2msa2dma-197_10     -1598.795143635101
2msa2dma-178_1      -1598.853235542392
2msa2dma-77_5       -1598.809138045157
2msa2dma-185_1      -1598.849194220813
2msa2dma-129_11     -1598.812395075634
2msa2dma-81_1       -1598.865688953338
2msa2dma-173_5      -1598.814077578619
2msa2dma-45_7       -1598.801323077233
2msa2dma-239_4      -1598.786360877459
2msa2dma-50_9       -1598.802830135694
2msa2dma-22_10      -1598.822249405015
2msa2dma-20_2       -1598.816367236867
2msa2dma-19_4       -1598.820375302107
2msa2dma-170_10     -1598.802482136731
2msa2dma-200_2      -1598.789172143992
2msa2dma-124_2      -1598.800878481734
2msa2dma-154_9      -1598.798869963131
2msa2dma-44_6       -1598.802106094226
2msa2dma-155_11     -1598.802982719404
2msa2dma-172_4      -1598.77970076049 
2msa2dma-76_4       -1598.816657208653
2msa2dma-140_6      -1598.809561092924
2msa2dma-123_8      -1598.810976145745
2msa2dma-115_11     -1598.801039876374
2msa2dma-153_3      -1598.795942946116
2msa2dma-7_1        -1598.892118095879
2msa2dma-47_11      -1598.794303889306
2msa2dma-65_1       -1598.867701032932
2msa2dma-98_1       -1598.865871816841
2msa2dma-197_5      -1598.802435826331
2msa2dma-93_5       -1598.796319412764
2msa2dma-207_8      -1598.77978629633 
2msa2dma-161_1      -1598.857726132427
2msa2dma-57_3       -1598.81893106429 
2msa2dma-158_7      -1598.789769433609
2msa2dma-27_8       -1598.833928052525
2msa2dma-38_3       -1598.816352505132
2msa2dma-137_7      -1598.813211574696
2msa2dma-130_10     -1598.809702618207
2msa2dma-221_5      -1598.796947543243
2msa2dma-48_8       -1598.782344985516
2msa2dma-218_3      -1598.783179064588
2msa2dma-62_10      -1598.816331174302
2msa2dma-105_5      -1598.802341599555
2msa2dma-213_7      -1598.783933012433
2msa2dma-33_7       -1598.829857118116
2msa2dma-153_4      -1598.802381060673
2msa2dma-65_6       -1598.781541204389
2msa2dma-7_6        -1598.838791718857
2msa2dma-197_2      -1598.78957091006 
2msa2dma-98_6       -1598.808344909506
2msa2dma-93_2       -1598.801657757726
2msa2dma-79_10      -1598.793774772643
2msa2dma-161_6      -1598.79552909385 
2msa2dma-240_11     -1598.799975881274
2msa2dma-195_11     -1598.812691890064
2msa2dma-57_4       -1598.806354557114
2msa2dma-38_4       -1598.809608598414
2msa2dma-221_2      -1598.7793214059  
2msa2dma-71_9       -1598.793200019631
2msa2dma-218_4      -1598.766614102719
2msa2dma-188_9      -1598.782237569046
2msa2dma-105_2      -1598.788758504893
2msa2dma-175_9      -1598.805372291985
2msa2dma-239_3      -1598.789302845409
2msa2dma-20_5       -1598.824038925056
2msa2dma-19_3       -1598.830158516103
2msa2dma-94_8       -1598.799384323469
2msa2dma-116_7      -1598.813830968058
2msa2dma-69_8       -1598.802071121939
2msa2dma-200_5      -1598.802322987508
2msa2dma-225_10     -1598.779390780266
2msa2dma-190_8      -1598.776946842665
2msa2dma-12_7       -1598.831646105724
2msa2dma-124_5      -1598.795571905241
2msa2dma-232_7      -1598.798283293817
2msa2dma-44_1       -1598.870888923769
2msa2dma-102_8      -1598.786059938682
2msa2dma-80_7       -1598.81675514259 
2msa2dma-172_3      -1598.795420750446
2msa2dma-76_3       -1598.809918644052
2msa2dma-179_7      -1598.786679669653
2msa2dma-184_7      -1598.8090703368  
2msa2dma-200_11     -1598.803578474324
2msa2dma-39_10      -1598.81483133522 
2msa2dma-226_8      -1598.788562153849
2msa2dma-87_11      -1598.792081157638
2msa2dma-140_1      -1598.859379950016
2msa2dma-235_3      -1598.792045529767
2msa2dma-123_1      -1598.860440887937
2msa2dma-183_11     -1598.783372327258
2msa2dma-98_8       -1598.797947724223
2msa2dma-15_3       -1598.841390403517
2msa2dma-7_8        -1598.833022883442
2msa2dma-65_8       -1598.817530176235
2msa2dma-207_1      -1598.846330295122
2msa2dma-161_8      -1598.79009315533 
2msa2dma-111_3      -1598.815742514101
2msa2dma-27_1       -1598.873699047586
2msa2dma-128_5      -1598.808858029029
2msa2dma-48_1       -1598.872213121738
2msa2dma-147_5      -1598.81157310508 
2msa2dma-183_3      -1598.790654856644
2msa2dma-71_7       -1598.809998234863
2msa2dma-118_11     -1598.789224398779
2msa2dma-175_7      -1598.814233052482
2msa2dma-87_3       -1598.811971008177
2msa2dma-188_7      -1598.805488777441
2msa2dma-43_5       -1598.821930550186
2msa2dma-158_11     -1598.802468414155
2msa2dma-233_10     -1598.800983046848
2msa2dma-166_2      -1598.794548015062
2msa2dma-69_6       -1598.819310931322
2msa2dma-94_6       -1598.803112830346
2msa2dma-116_9      -1598.80736617243 
2msa2dma-190_6      -1598.797045551976
2msa2dma-12_9       -1598.838797903452
2msa2dma-62_2       -1598.809784088101
2msa2dma-232_9      -1598.794869623184
2msa2dma-34_4       -1598.820067614446
2msa2dma-216_11     -1598.791358229191
2msa2dma-214_4      -1598.782815704969
2msa2dma-102_6      -1598.801074565011
2msa2dma-91_11      -1598.801262816935
2msa2dma-80_9       -1598.819335230806
2msa2dma-109_2      -1598.808031313295
2msa2dma-184_9      -1598.817098778749
2msa2dma-179_9      -1598.784900631106
2msa2dma-226_6      -1598.785087514559
2msa2dma-130_4      -1598.795338333393
2msa2dma-50_7       -1598.785179612272
2msa2dma-69_1       -1598.864141350592
2msa2dma-166_5      -1598.79037366409 
2msa2dma-94_1       -1598.864055705939
2msa2dma-190_1      -1598.849137989001
2msa2dma-34_10      -1598.792060272827
2msa2dma-62_5       -1598.813723595697
2msa2dma-154_7      -1598.799467878737
2msa2dma-166_10     -1598.798797172291
2msa2dma-34_3       -1598.810556941706
2msa2dma-44_8       -1598.79377639274 
2msa2dma-214_3      -1598.767964807144
2msa2dma-102_1      -1598.861625081712
2msa2dma-109_5      -1598.809230860008
2msa2dma-11_11      -1598.820240235545
2msa2dma-226_1      -1598.84313226066 
2msa2dma-228_10     -1598.789353937497
2msa2dma-140_8      -1598.809089434679
2msa2dma-130_3      -1598.809249954123
2msa2dma-143_11     -1598.81137118513 
2msa2dma-235_4      -1598.789341834272
2msa2dma-123_6      -1598.801597287274
2msa2dma-15_4       -1598.840214046194
2msa2dma-207_6      -1598.800666854143
2msa2dma-103_11     -1598.8020613704  
2msa2dma-111_4      -1598.826489535304
2msa2dma-51_11      -1598.753489939676
2msa2dma-128_2      -1598.783695600117
2msa2dma-27_6       -1598.849680425553
2msa2dma-158_9      -1598.798884446406
2msa2dma-147_2      -1598.792262754833
2msa2dma-48_6       -1598.780673642227
2msa2dma-137_9      -1598.796228028177
2msa2dma-183_4      -1598.811483649911
2msa2dma-213_9      -1598.790920853407
