Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa1ma1eda-60_2    -68.45758447782
1sa1msa1ma1eda-241_9   -68.44856927971
1sa1msa1ma1eda-59_4    -68.48779398765
1sa1msa1ma1eda-4_10    -68.49331198051
1sa1msa1ma1eda-230_10  -68.44681661792
1sa1msa1ma1eda-208_4   -68.45244547003
1sa1msa1ma1eda-78_10   -68.45979145679
1sa1msa1ma1eda-171_6   -68.45985558244
1sa1msa1ma1eda-36_4    -68.48138145224
1sa1msa1ma1eda-267_4   -68.46476086534
1sa1msa1ma1eda-82_9    -68.4535408947 
1sa1msa1ma1eda-143_4   -68.47817459113
1sa1msa1ma1eda-255_6   -68.44227822691
1sa1msa1ma1eda-187_2   -68.42976136196
1sa1msa1ma1eda-215_11  -68.45639185034
1sa1msa1ma1eda-21_11   -68.48373443614
1sa1msa1ma1eda-58_5    -68.47987788241
1sa1msa1ma1eda-209_5   -68.45066845744
1sa1msa1ma1eda-11_8    -68.48289821615
1sa1msa1ma1eda-230_3   -68.45341256141
1sa1msa1ma1eda-126_1   -68.48254972925
1sa1msa1ma1eda-61_3    -68.48762891396
1sa1msa1ma1eda-240_8   -68.46534793931
1sa1msa1ma1eda-97_7    -68.47520070151
1sa1msa1ma1eda-202_1   -68.48058396268
1sa1msa1ma1eda-164_8   -68.44937735455
1sa1msa1ma1eda-127_11  -68.4552834817 
1sa1msa1ma1eda-199_10  -68.4552182835 
1sa1msa1ma1eda-199_8   -68.44959758565
1sa1msa1ma1eda-53_1    -68.5095165153 
1sa1msa1ma1eda-114_3   -68.45372624578
1sa1msa1ma1eda-186_3   -68.45719075709
1sa1msa1ma1eda-142_5   -68.46600880634
1sa1msa1ma1eda-254_7   -68.44345444173
1sa1msa1ma1eda-83_8    -68.45616868974
1sa1msa1ma1eda-149_1   -68.4794411329 
1sa1msa1ma1eda-170_7   -68.43903135016
1sa1msa1ma1eda-37_5    -68.48034358986
1sa1msa1ma1eda-102_10  -68.45191803214
1sa1msa1ma1eda-269_11  -68.43657353275
1sa1msa1ma1eda-266_5   -68.45375450345
1sa1msa1ma1eda-163_2   -68.44386931033
1sa1msa1ma1eda-113_9   -68.45809677299
1sa1msa1ma1eda-44_10   -68.49295486187
1sa1msa1ma1eda-16_2    -68.46855256466
1sa1msa1ma1eda-229_11  -68.43550572035
1sa1msa1ma1eda-237_9   -68.45393434978
1sa1msa1ma1eda-66_9    -68.48583247128
1sa1msa1ma1eda-247_2   -68.43586442292
1sa1msa1ma1eda-142_10  -68.48057392067
1sa1msa1ma1eda-195_6   -68.44447227132
1sa1msa1ma1eda-168_6   -68.45416825535
1sa1msa1ma1eda-4_4     -68.49918928191
1sa1msa1ma1eda-283_4   -68.42485649742
1sa1msa1ma1eda-211_4   -68.45323405721
1sa1msa1ma1eda-40_4    -68.48281317669
1sa1msa1ma1eda-107_6   -68.45855303267
1sa1msa1ma1eda-79_2    -68.44743885718
1sa1msa1ma1eda-258_9   -68.47108864102
1sa1msa1ma1eda-228_2   -68.44113447904
1sa1msa1ma1eda-61_11   -68.48204325006
1sa1msa1ma1eda-84_2    -68.46065646944
1sa1msa1ma1eda-223_6   -68.44698291009
1sa1msa1ma1eda-135_4   -68.46826759222
1sa1msa1ma1eda-167_11  -68.44860837932
1sa1msa1ma1eda-72_6    -68.45671537821
1sa1msa1ma1eda-181_9   -68.44786363347
1sa1msa1ma1eda-24_7    -68.46449049556
1sa1msa1ma1eda-288_7   -68.42294523987
1sa1msa1ma1eda-163_5   -68.45767715387
1sa1msa1ma1eda-275_7   -68.42255465249
1sa1msa1ma1eda-217_10  -68.45846342979
1sa1msa1ma1eda-151_7   -68.46037604434
1sa1msa1ma1eda-16_5    -68.47892633667
1sa1msa1ma1eda-247_5   -68.43369940118
1sa1msa1ma1eda-195_1   -68.47702087197
1sa1msa1ma1eda-168_1   -68.47794506366
1sa1msa1ma1eda-4_3     -68.48959897551
1sa1msa1ma1eda-283_3   -68.43310324935
1sa1msa1ma1eda-211_3   -68.45815316572
1sa1msa1ma1eda-30_8    -68.47152294829
1sa1msa1ma1eda-107_1   -68.48382117187
1sa1msa1ma1eda-261_8   -68.455356863  
1sa1msa1ma1eda-40_3    -68.4907896584 
1sa1msa1ma1eda-79_5    -68.44787745004
1sa1msa1ma1eda-159_10  -68.46525490331
1sa1msa1ma1eda-6_11    -68.49168387273
1sa1msa1ma1eda-232_11  -68.4514336241 
1sa1msa1ma1eda-84_5    -68.46193395778
1sa1msa1ma1eda-228_5   -68.44940386645
1sa1msa1ma1eda-223_1   -68.47966837384
1sa1msa1ma1eda-145_8   -68.46277192428
1sa1msa1ma1eda-72_1    -68.49633629815
1sa1msa1ma1eda-135_3   -68.42913733401
1sa1msa1ma1eda-279_9   -68.43953543334
1sa1msa1ma1eda-58_2    -68.46727050854
1sa1msa1ma1eda-272_11  -68.43623976256
1sa1msa1ma1eda-209_2   -68.43604810306
1sa1msa1ma1eda-28_9    -68.48471293451
1sa1msa1ma1eda-284_9   -68.43412232599
1sa1msa1ma1eda-3_9     -68.4792887888 
1sa1msa1ma1eda-119_10  -68.46402756595
1sa1msa1ma1eda-230_4   -68.45417359987
1sa1msa1ma1eda-61_4    -68.48577202066
1sa1msa1ma1eda-126_6   -68.46317263919
1sa1msa1ma1eda-202_6   -68.45214124338
1sa1msa1ma1eda-114_4   -68.45390980321
1sa1msa1ma1eda-53_6    -68.48515631086
1sa1msa1ma1eda-182_10  -68.47760355398
1sa1msa1ma1eda-257_10  -68.45384209047
1sa1msa1ma1eda-186_4   -68.45570658762
1sa1msa1ma1eda-142_2   -68.46590962681
1sa1msa1ma1eda-132_9   -68.45644193991
1sa1msa1ma1eda-149_6   -68.45421475534
1sa1msa1ma1eda-216_9   -68.46718393404
1sa1msa1ma1eda-37_2    -68.47749893726
1sa1msa1ma1eda-84_10   -68.45399556886
1sa1msa1ma1eda-266_2   -68.42234387015
1sa1msa1ma1eda-47_9    -68.49065498556
1sa1msa1ma1eda-54_2    -68.47087013369
1sa1msa1ma1eda-275_9   -68.42835109396
1sa1msa1ma1eda-288_9   -68.42123239797
1sa1msa1ma1eda-24_9    -68.48477757561
1sa1msa1ma1eda-205_2   -68.43386699338
1sa1msa1ma1eda-90_4    -68.45466718362
1sa1msa1ma1eda-121_2   -68.44423046113
1sa1msa1ma1eda-151_9   -68.46054199621
1sa1msa1ma1eda-201_10  -68.47090403111
1sa1msa1ma1eda-118_4   -68.45065410427
1sa1msa1ma1eda-261_6   -68.45602887563
1sa1msa1ma1eda-49_10   -68.47130000783
1sa1msa1ma1eda-30_6    -68.47911927425
1sa1msa1ma1eda-177_4   -68.43800209222
1sa1msa1ma1eda-253_4   -68.44544262187
1sa1msa1ma1eda-145_6   -68.45033660304
1sa1msa1ma1eda-224_11  -68.45910070485
1sa1msa1ma1eda-3_7     -68.48038734835
1sa1msa1ma1eda-284_7   -68.41299587221
1sa1msa1ma1eda-28_7    -68.48484761072
1sa1msa1ma1eda-279_7   -68.43259542177
1sa1msa1ma1eda-192_5   -68.4510625234 
1sa1msa1ma1eda-126_8   -68.47115727244
1sa1msa1ma1eda-240_1   -68.47516624843
1sa1msa1ma1eda-156_3   -68.45950307964
1sa1msa1ma1eda-11_1    -68.5152760224 
1sa1msa1ma1eda-264_11  -68.4333748349 
1sa1msa1ma1eda-53_8    -68.48253857602
1sa1msa1ma1eda-199_1   -68.47660765786
1sa1msa1ma1eda-272_3   -68.42278916506
1sa1msa1ma1eda-23_3    -68.47601336466
1sa1msa1ma1eda-202_8   -68.45515972141
1sa1msa1ma1eda-8_3     -68.47836657456
1sa1msa1ma1eda-164_1   -68.48580250697
1sa1msa1ma1eda-75_5    -68.46834070137
1sa1msa1ma1eda-92_10   -68.45587867737
1sa1msa1ma1eda-132_7   -68.45407474144
1sa1msa1ma1eda-224_5   -68.45593727351
1sa1msa1ma1eda-88_5    -68.46505040077
1sa1msa1ma1eda-194_10  -68.45050243773
1sa1msa1ma1eda-149_8   -68.4533273357 
1sa1msa1ma1eda-83_1    -68.48843368546
1sa1msa1ma1eda-241_10  -68.45453675181
1sa1msa1ma1eda-139_3   -68.45857145793
1sa1msa1ma1eda-100_5   -68.46105330431
1sa1msa1ma1eda-47_7    -68.48907135999
1sa1msa1ma1eda-216_7   -68.46026099465
1sa1msa1ma1eda-192_2   -68.42709588054
1sa1msa1ma1eda-240_6   -68.44108319485
1sa1msa1ma1eda-131_11  -68.45633519455
1sa1msa1ma1eda-11_6    -68.49347417136
1sa1msa1ma1eda-156_4   -68.45289554644
1sa1msa1ma1eda-37_11   -68.48716326329
1sa1msa1ma1eda-97_9    -68.47931709488
1sa1msa1ma1eda-89_10   -68.46004955418
1sa1msa1ma1eda-199_6   -68.45215811855
1sa1msa1ma1eda-272_4   -68.42891309831
1sa1msa1ma1eda-8_4     -68.48139872135
1sa1msa1ma1eda-164_6   -68.44495765857
1sa1msa1ma1eda-23_4    -68.47287176515
1sa1msa1ma1eda-254_9   -68.44185661557
1sa1msa1ma1eda-114_10  -68.45514296262
1sa1msa1ma1eda-75_2    -68.45942400505
1sa1msa1ma1eda-88_2    -68.43698178229
1sa1msa1ma1eda-224_2   -68.43446092142
1sa1msa1ma1eda-12_10   -68.48921672511
1sa1msa1ma1eda-83_6    -68.45340253543
1sa1msa1ma1eda-139_4   -68.45825805175
1sa1msa1ma1eda-100_2   -68.44700025066
1sa1msa1ma1eda-170_9   -68.44263512718
1sa1msa1ma1eda-54_5    -68.48179311286
1sa1msa1ma1eda-113_7   -68.46327901586
1sa1msa1ma1eda-205_5   -68.44799275913
1sa1msa1ma1eda-281_10  -68.42384946166
1sa1msa1ma1eda-154_10  -68.46708430679
1sa1msa1ma1eda-90_3    -68.46251362943
1sa1msa1ma1eda-121_5   -68.46038804994
1sa1msa1ma1eda-66_7    -68.48080565809
1sa1msa1ma1eda-237_7   -68.45194368616
1sa1msa1ma1eda-168_8   -68.44539564033
1sa1msa1ma1eda-52_10   -68.47052015136
1sa1msa1ma1eda-118_3   -68.4625139636 
1sa1msa1ma1eda-195_8   -68.43668065009
1sa1msa1ma1eda-107_8   -68.45110750453
1sa1msa1ma1eda-261_1   -68.47075377112
1sa1msa1ma1eda-177_3   -68.43701332015
1sa1msa1ma1eda-30_1    -68.51334408379
1sa1msa1ma1eda-171_11  -68.46923612079
1sa1msa1ma1eda-258_7   -68.4640026034 
1sa1msa1ma1eda-253_3   -68.45015156077
1sa1msa1ma1eda-72_8    -68.47004320873
1sa1msa1ma1eda-223_8   -68.46121926365
1sa1msa1ma1eda-145_1   -68.47922354285
1sa1msa1ma1eda-181_7   -68.44569698814
1sa1msa1ma1eda-77_11   -68.46461158825
1sa1msa1ma1eda-49_8    -68.49396007951
1sa1msa1ma1eda-183_1   -68.47986865677
1sa1msa1ma1eda-268_3   -68.44144782821
1sa1msa1ma1eda-65_10   -68.47540480544
1sa1msa1ma1eda-39_3    -68.48873862861
1sa1msa1ma1eda-218_8   -68.46238746982
1sa1msa1ma1eda-147_7   -68.45989891763
1sa1msa1ma1eda-251_5   -68.45099873186
1sa1msa1ma1eda-175_5   -68.44331353632
1sa1msa1ma1eda-32_7    -68.48511683487
1sa1msa1ma1eda-163_10  -68.45436244402
1sa1msa1ma1eda-208_11  -68.46113140714
1sa1msa1ma1eda-263_7   -68.45346360271
1sa1msa1ma1eda-188_5   -68.44570801469
1sa1msa1ma1eda-40_11   -68.47148229927
1sa1msa1ma1eda-153_8   -68.45621509681
1sa1msa1ma1eda-99_1    -68.48239996411
1sa1msa1ma1eda-235_1   -68.47477853182
1sa1msa1ma1eda-123_3   -68.45658639364
1sa1msa1ma1eda-64_1    -68.50056834153
1sa1msa1ma1eda-128_7   -68.45353736327
1sa1msa1ma1eda-92_5    -68.45418208327
1sa1msa1ma1eda-26_8    -68.48449437324
1sa1msa1ma1eda-207_3   -68.43400779829
1sa1msa1ma1eda-146_11  -68.45609360243
1sa1msa1ma1eda-56_3    -68.46568521898
1sa1msa1ma1eda-277_8   -68.43245298036
1sa1msa1ma1eda-111_1   -68.48610513649
1sa1msa1ma1eda-214_6   -68.45728638135
1sa1msa1ma1eda-45_6    -68.48903954472
1sa1msa1ma1eda-102_4   -68.45737886329
1sa1msa1ma1eda-226_4   -68.4431219335 
1sa1msa1ma1eda-130_6   -68.44763285575
1sa1msa1ma1eda-106_11  -68.44757974698
1sa1msa1ma1eda-77_4    -68.46965042409
1sa1msa1ma1eda-21_2    -68.47040374827
1sa1msa1ma1eda-200_9   -68.46391950207
1sa1msa1ma1eda-51_9    -68.48099348058
1sa1msa1ma1eda-270_2   -68.42723498886
1sa1msa1ma1eda-249_4   -68.44336315001
1sa1msa1ma1eda-25_10   -68.47059497124
1sa1msa1ma1eda-18_4    -68.49119057064
1sa1msa1ma1eda-248_11  -68.43502982777
1sa1msa1ma1eda-154_2   -68.45217306541
1sa1msa1ma1eda-123_10  -68.44972755984
1sa1msa1ma1eda-124_9   -68.45939106644
1sa1msa1ma1eda-190_4   -68.46012219983
1sa1msa1ma1eda-286_6   -68.41242335595
1sa1msa1ma1eda-1_6     -68.48620539354
1sa1msa1ma1eda-172_8   -68.45837445188
1sa1msa1ma1eda-214_1   -68.47712150214
1sa1msa1ma1eda-102_3   -68.44398608073
1sa1msa1ma1eda-45_1    -68.51207335016
1sa1msa1ma1eda-138_10  -68.4628536739 
1sa1msa1ma1eda-186_11  -68.44286122253
1sa1msa1ma1eda-81_7    -68.47211662767
1sa1msa1ma1eda-253_11  -68.45391426173
1sa1msa1ma1eda-226_3   -68.44862887745
1sa1msa1ma1eda-256_8   -68.44584252149
1sa1msa1ma1eda-77_3    -68.47371782017
1sa1msa1ma1eda-80_11   -68.47004800505
1sa1msa1ma1eda-130_1   -68.48163011163
1sa1msa1ma1eda-109_7   -68.46702503976
1sa1msa1ma1eda-21_5    -68.47846157933
1sa1msa1ma1eda-166_7   -68.46484705514
1sa1msa1ma1eda-270_5   -68.43519823815
1sa1msa1ma1eda-249_3   -68.43456132209
1sa1msa1ma1eda-68_8    -68.48464786018
1sa1msa1ma1eda-239_8   -68.44732415317
1sa1msa1ma1eda-276_10  -68.42618267959
1sa1msa1ma1eda-18_3    -68.48890000698
1sa1msa1ma1eda-95_8    -68.44944414537
1sa1msa1ma1eda-154_5   -68.46161721822
1sa1msa1ma1eda-13_7    -68.48870128635
1sa1msa1ma1eda-242_7   -68.45376537444
1sa1msa1ma1eda-190_3   -68.44016914148
1sa1msa1ma1eda-286_1   -68.45378128342
1sa1msa1ma1eda-1_1     -68.513828303  
1sa1msa1ma1eda-236_10  -68.45476532247
1sa1msa1ma1eda-2_10    -68.48209032291
1sa1msa1ma1eda-183_6   -68.45540320625
1sa1msa1ma1eda-268_4   -68.4477039331 
1sa1msa1ma1eda-288_11  -68.42264749578
1sa1msa1ma1eda-39_4    -68.48702378736
1sa1msa1ma1eda-221_9   -68.4849929848 
1sa1msa1ma1eda-251_2   -68.43997015219
1sa1msa1ma1eda-70_9    -68.46974328784
1sa1msa1ma1eda-175_2   -68.43552762123
1sa1msa1ma1eda-188_2   -68.43134684978
1sa1msa1ma1eda-105_9   -68.47792641578
1sa1msa1ma1eda-213_11  -68.47513306395
1sa1msa1ma1eda-197_9   -68.46841715685
1sa1msa1ma1eda-178_10  -68.44988143235
1sa1msa1ma1eda-235_6   -68.45643605177
1sa1msa1ma1eda-99_6    -68.46935608095
1sa1msa1ma1eda-64_6    -68.4783506213 
1sa1msa1ma1eda-123_4   -68.45282530781
1sa1msa1ma1eda-92_2    -68.4473915916 
1sa1msa1ma1eda-207_4   -68.4437966666 
1sa1msa1ma1eda-111_6   -68.45887092039
1sa1msa1ma1eda-56_4    -68.4817194409 
1sa1msa1ma1eda-28_10   -68.49013673364
1sa1msa1ma1eda-264_4   -68.43290095636
1sa1msa1ma1eda-35_4    -68.48136468672
1sa1msa1ma1eda-96_11   -68.44882251063
1sa1msa1ma1eda-172_6   -68.46401662522
1sa1msa1ma1eda-81_9    -68.49083933381
1sa1msa1ma1eda-256_6   -68.45200568188
1sa1msa1ma1eda-140_4   -68.44671311454
1sa1msa1ma1eda-179_2   -68.45186694635
1sa1msa1ma1eda-109_9   -68.45715070527
1sa1msa1ma1eda-190_11  -68.45708301278
1sa1msa1ma1eda-245_11  -68.44876318637
1sa1msa1ma1eda-184_2   -68.43873515469
1sa1msa1ma1eda-116_2   -68.45775899842
1sa1msa1ma1eda-166_9   -68.46374933606
1sa1msa1ma1eda-95_6    -68.4608042116 
1sa1msa1ma1eda-239_6   -68.45296747107
1sa1msa1ma1eda-68_6    -68.48592588642
1sa1msa1ma1eda-63_2    -68.48038800769
1sa1msa1ma1eda-242_9   -68.43924920801
1sa1msa1ma1eda-13_9    -68.48889478898
1sa1msa1ma1eda-232_2   -68.44060721584
1sa1msa1ma1eda-260_10  -68.43475858748
1sa1msa1ma1eda-218_1   -68.47545003142
1sa1msa1ma1eda-183_8   -68.44966614841
1sa1msa1ma1eda-49_1    -68.51373028323
1sa1msa1ma1eda-70_7    -68.47020213308
1sa1msa1ma1eda-137_5   -68.44493458859
1sa1msa1ma1eda-221_7   -68.47951343337
1sa1msa1ma1eda-220_10  -68.45233615921
1sa1msa1ma1eda-86_3    -68.45054165793
1sa1msa1ma1eda-105_7   -68.47420000928
1sa1msa1ma1eda-42_5    -68.48850413022
1sa1msa1ma1eda-213_5   -68.44078079969
1sa1msa1ma1eda-281_5   -68.41315336056
1sa1msa1ma1eda-6_5     -68.47721169916
1sa1msa1ma1eda-197_7   -68.45913918661
1sa1msa1ma1eda-64_8    -68.47267466608
1sa1msa1ma1eda-245_3   -68.46303770011
1sa1msa1ma1eda-99_8    -68.45167300922
1sa1msa1ma1eda-153_1   -68.48293643522
1sa1msa1ma1eda-68_10   -68.48326751737
1sa1msa1ma1eda-14_3    -68.48596406519
1sa1msa1ma1eda-235_8   -68.44199967312
1sa1msa1ma1eda-205_11  -68.4569472874 
1sa1msa1ma1eda-158_5   -68.45893979184
1sa1msa1ma1eda-277_1   -68.46517972212
1sa1msa1ma1eda-111_8   -68.45594530258
1sa1msa1ma1eda-26_1    -68.51596746551
1sa1msa1ma1eda-161_3   -68.44616970592
1sa1msa1ma1eda-218_6   -68.44927817288
1sa1msa1ma1eda-49_6    -68.47955426493
1sa1msa1ma1eda-137_2   -68.45822504416
1sa1msa1ma1eda-175_10  -68.45343281313
1sa1msa1ma1eda-147_9   -68.46807332441
1sa1msa1ma1eda-73_10   -68.47777667633
1sa1msa1ma1eda-86_4    -68.44430274149
1sa1msa1ma1eda-263_9   -68.45198549984
1sa1msa1ma1eda-42_2    -68.46140293095
1sa1msa1ma1eda-213_2   -68.43703317332
1sa1msa1ma1eda-32_9    -68.47716500091
1sa1msa1ma1eda-281_2   -68.42074488091
1sa1msa1ma1eda-6_2     -68.47962520374
1sa1msa1ma1eda-245_4   -68.4574604002 
1sa1msa1ma1eda-285_11  -68.42986708346
1sa1msa1ma1eda-150_11  -68.45820847578
1sa1msa1ma1eda-14_4    -68.47567498566
1sa1msa1ma1eda-153_6   -68.4559400013 
1sa1msa1ma1eda-56_11   -68.47255450412
1sa1msa1ma1eda-158_2   -68.44134192181
1sa1msa1ma1eda-128_9   -68.45118675596
1sa1msa1ma1eda-277_6   -68.42857233344
1sa1msa1ma1eda-161_4   -68.44668793238
1sa1msa1ma1eda-26_6    -68.48238566008
1sa1msa1ma1eda-264_3   -68.42949434227
1sa1msa1ma1eda-45_8    -68.46796975528
1sa1msa1ma1eda-172_1   -68.48472286326
1sa1msa1ma1eda-110_11  -68.46294876467
1sa1msa1ma1eda-214_8   -68.44183374699
1sa1msa1ma1eda-35_3    -68.47646697557
1sa1msa1ma1eda-256_1   -68.46808791228
1sa1msa1ma1eda-130_8   -68.44922654083
1sa1msa1ma1eda-140_3   -68.45052459943
1sa1msa1ma1eda-179_5   -68.46401130811
1sa1msa1ma1eda-16_11   -68.47785714551
1sa1msa1ma1eda-184_5   -68.45534279465
1sa1msa1ma1eda-51_7    -68.4797991376 
1sa1msa1ma1eda-116_5   -68.47225712141
1sa1msa1ma1eda-200_7   -68.46172363628
1sa1msa1ma1eda-135_10  -68.44582529671
1sa1msa1ma1eda-239_1   -68.47673483054
1sa1msa1ma1eda-95_1    -68.48973922115
1sa1msa1ma1eda-68_1    -68.50196689494
1sa1msa1ma1eda-124_7   -68.44841193747
1sa1msa1ma1eda-63_5    -68.47430436249
1sa1msa1ma1eda-232_5   -68.45109598454
1sa1msa1ma1eda-1_8     -68.47885909672
1sa1msa1ma1eda-286_8   -68.43182808435
1sa1msa1ma1eda-33_10   -68.48895120682
1sa1msa1ma1eda-282_4   -68.42490094841
1sa1msa1ma1eda-5_4     -68.49355122748
1sa1msa1ma1eda-169_6   -68.47228254167
1sa1msa1ma1eda-194_6   -68.45557026816
1sa1msa1ma1eda-246_2   -68.44925864034
1sa1msa1ma1eda-38_11   -68.47685365346
1sa1msa1ma1eda-67_9    -68.48309780253
1sa1msa1ma1eda-236_9   -68.44126447271
1sa1msa1ma1eda-17_2    -68.46040738987
1sa1msa1ma1eda-86_10   -68.48087471296
1sa1msa1ma1eda-180_10  -68.44057117068
1sa1msa1ma1eda-255_10  -68.44909391777
1sa1msa1ma1eda-112_9   -68.44447663966
1sa1msa1ma1eda-162_2   -68.45770446859
1sa1msa1ma1eda-180_9   -68.44166659702
1sa1msa1ma1eda-134_4   -68.45779164472
1sa1msa1ma1eda-73_6    -68.47685635699
1sa1msa1ma1eda-222_6   -68.45662330293
1sa1msa1ma1eda-229_2   -68.42815550939
1sa1msa1ma1eda-85_2    -68.43682263132
1sa1msa1ma1eda-259_9   -68.42815944123
1sa1msa1ma1eda-270_11  -68.44100372817
1sa1msa1ma1eda-78_2    -68.45640344348
1sa1msa1ma1eda-41_4    -68.49355273233
1sa1msa1ma1eda-106_6   -68.45088830159
1sa1msa1ma1eda-210_4   -68.45547511484
1sa1msa1ma1eda-52_1    -68.51165172232
1sa1msa1ma1eda-198_8   -68.46353378314
1sa1msa1ma1eda-115_3   -68.44068547493
1sa1msa1ma1eda-203_1   -68.4774640669 
1sa1msa1ma1eda-165_8   -68.45441751047
1sa1msa1ma1eda-96_7    -68.46763636166
1sa1msa1ma1eda-127_1   -68.48279230153
1sa1msa1ma1eda-241_8   -68.44682431507
1sa1msa1ma1eda-60_3    -68.46713371585
1sa1msa1ma1eda-231_3   -68.45183669317
1sa1msa1ma1eda-10_8    -68.47708508186
1sa1msa1ma1eda-230_11  -68.44300368763
1sa1msa1ma1eda-4_11    -68.47591395893
1sa1msa1ma1eda-208_5   -68.4472048988 
1sa1msa1ma1eda-59_5    -68.49272187598
1sa1msa1ma1eda-267_5   -68.45448326964
1sa1msa1ma1eda-171_7   -68.45706357165
1sa1msa1ma1eda-78_11   -68.46981161708
1sa1msa1ma1eda-36_5    -68.48851563585
1sa1msa1ma1eda-148_1   -68.47906878046
1sa1msa1ma1eda-82_8    -68.45170215347
1sa1msa1ma1eda-255_7   -68.44336973795
1sa1msa1ma1eda-143_5   -68.49123008431
1sa1msa1ma1eda-215_10  -68.4521237577 
1sa1msa1ma1eda-187_3   -68.43680540291
1sa1msa1ma1eda-115_4   -68.46055200323
1sa1msa1ma1eda-165_11  -68.45720025902
1sa1msa1ma1eda-52_6    -68.48290660137
1sa1msa1ma1eda-203_6   -68.4550401194 
1sa1msa1ma1eda-60_4    -68.48494915285
1sa1msa1ma1eda-127_6   -68.44808586733
1sa1msa1ma1eda-231_4   -68.45050629781
1sa1msa1ma1eda-29_9    -68.48395682344
1sa1msa1ma1eda-63_11   -68.47279363189
1sa1msa1ma1eda-208_2   -68.43927760161
1sa1msa1ma1eda-2_9     -68.49082569583
1sa1msa1ma1eda-285_9   -68.43044315351
1sa1msa1ma1eda-59_2    -68.46690841231
1sa1msa1ma1eda-278_9   -68.4503238962 
1sa1msa1ma1eda-46_9    -68.49567875236
1sa1msa1ma1eda-267_2   -68.44468926918
1sa1msa1ma1eda-140_10  -68.45862204554
1sa1msa1ma1eda-36_2    -68.47114850361
1sa1msa1ma1eda-217_9   -68.46292045343
1sa1msa1ma1eda-148_6   -68.4558368574 
1sa1msa1ma1eda-133_9   -68.45952269421
1sa1msa1ma1eda-143_2   -68.4724408688 
1sa1msa1ma1eda-46_10   -68.48333561009
1sa1msa1ma1eda-187_4   -68.44674338494
1sa1msa1ma1eda-282_3   -68.41742013624
1sa1msa1ma1eda-5_3     -68.48115372536
1sa1msa1ma1eda-169_1   -68.48672625807
1sa1msa1ma1eda-194_1   -68.48096219277
1sa1msa1ma1eda-246_5   -68.47300315093
1sa1msa1ma1eda-150_7   -68.45642015418
1sa1msa1ma1eda-100_10  -68.45234711894
1sa1msa1ma1eda-17_5    -68.47455539753
1sa1msa1ma1eda-274_7   -68.44811108816
1sa1msa1ma1eda-25_7    -68.47630799609
1sa1msa1ma1eda-162_5   -68.4384039853 
1sa1msa1ma1eda-289_7   -68.438730317  
1sa1msa1ma1eda-73_1    -68.49558713955
1sa1msa1ma1eda-134_3   -68.43838840508
1sa1msa1ma1eda-222_1   -68.48033010664
1sa1msa1ma1eda-125_11  -68.48310734685
1sa1msa1ma1eda-144_8   -68.45439050031
1sa1msa1ma1eda-85_5    -68.45193639783
1sa1msa1ma1eda-229_5   -68.43409697577
1sa1msa1ma1eda-23_11   -68.49107752975
1sa1msa1ma1eda-78_5    -68.46239879124
1sa1msa1ma1eda-106_1   -68.48320726142
1sa1msa1ma1eda-41_3    -68.48704442941
1sa1msa1ma1eda-260_8   -68.42720171604
1sa1msa1ma1eda-31_8    -68.48027672479
1sa1msa1ma1eda-210_3   -68.4659031527 
1sa1msa1ma1eda-203_8   -68.45067475726
1sa1msa1ma1eda-22_3    -68.47651549359
1sa1msa1ma1eda-165_1   -68.47643096004
1sa1msa1ma1eda-9_3     -68.47989551674
1sa1msa1ma1eda-273_3   -68.43962359426
1sa1msa1ma1eda-198_1   -68.47950295862
1sa1msa1ma1eda-52_8    -68.47112658812
1sa1msa1ma1eda-75_11   -68.47512512518
1sa1msa1ma1eda-157_3   -68.47131278233
1sa1msa1ma1eda-10_1    -68.51408313451
1sa1msa1ma1eda-173_11  -68.45708266239
1sa1msa1ma1eda-218_10  -68.46904096897
1sa1msa1ma1eda-127_8   -68.44577963559
1sa1msa1ma1eda-241_1   -68.47547625967
1sa1msa1ma1eda-193_5   -68.47322645213
1sa1msa1ma1eda-278_7   -68.44121845577
1sa1msa1ma1eda-285_7   -68.42355352907
1sa1msa1ma1eda-2_7     -68.48671717455
1sa1msa1ma1eda-29_7    -68.47821251498
1sa1msa1ma1eda-217_7   -68.44795850972
1sa1msa1ma1eda-101_5   -68.44725747883
1sa1msa1ma1eda-46_7    -68.48266627218
1sa1msa1ma1eda-138_3   -68.46380781475
1sa1msa1ma1eda-50_10   -68.4942900715 
1sa1msa1ma1eda-82_1    -68.48473760361
1sa1msa1ma1eda-148_8   -68.46018843485
1sa1msa1ma1eda-225_5   -68.44712193811
1sa1msa1ma1eda-283_10  -68.43289433866
1sa1msa1ma1eda-156_10  -68.48013709964
1sa1msa1ma1eda-89_5    -68.46855147644
1sa1msa1ma1eda-9_11    -68.49521357634
1sa1msa1ma1eda-74_5    -68.46934365741
1sa1msa1ma1eda-133_7   -68.44893484321
1sa1msa1ma1eda-119_4   -68.43854491916
1sa1msa1ma1eda-10_10   -68.48154677357
1sa1msa1ma1eda-150_9   -68.44231357252
1sa1msa1ma1eda-120_2   -68.45010375181
1sa1msa1ma1eda-91_4    -68.45626809491
