Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
2fa1am-5_4             -436.03198755554  
2fa1am-2_9             -436.038575925041 
2fa1am-5_3             -436.034053279539 
2fa1am-7_5             -436.043010332615 
2fa1am-6_11            -436.038740329958 
2fa1am-7_2             -436.042585017541 
2fa1am-3_7             -436.028484109582 
2fa1am-8_3             -436.023671311477 
2fa1am-8_4             -436.028708542785 
2fa1am-4_4             -436.052748793633 
2fa1am-4_3             -436.042602835849 
2fa1am-3_9             -436.035005617688 
2fa1am-6_5             -436.038857329829 
2fa1am-4_11            -436.045033988194 
2fa1am-10_8            -436.031567933655 
2fa1am-6_2             -436.036635941943 
2fa1am-1_8             -436.050967379006 
2fa1am-9_11            -436.034761335999 
2fa1am-10_1            -436.05189639644  
2fa1am-1_6             -436.042784125905 
2fa1am-1_1             -436.063965446513 
2fa1am-10_6            -436.031528058024 
2fa1am-6_10            -436.035787973921 
2fa1am-7_3             -436.033461089782 
2fa1am-7_4             -436.037395878235 
2fa1am-2_8             -436.041784737714 
2fa1am-5_2             -436.037693817977 
2fa1am-5_5             -436.03362672872  
2fa1am-9_5             -436.041718713519 
2fa1am-2_1             -436.057985396839 
2fa1am-2_11            -436.037128876529 
2fa1am-9_2             -436.038688786825 
2fa1am-2_6             -436.040839573123 
2fa1am-10_7            -436.042444228198 
2fa1am-9_10            -436.039659708749 
2fa1am-1_7             -436.041248484774 
2fa1am-6_3             -436.029485128726 
2fa1am-1_9             -436.047416969263 
2fa1am-6_4             -436.042585838633 
2fa1am-4_10            -436.042633983796 
2fa1am-10_9            -436.03233632763  
2fa1am-4_2             -436.044914834442 
2fa1am-3_8             -436.036493015324 
2fa1am-4_5             -436.053853547281 
2fa1am-3_1             -436.055646076173 
2fa1am-8_5             -436.036949778411 
2fa1am-3_6             -436.036634127736 
2fa1am-8_2             -436.024281522385 
2fa1am-10_3            -436.04704016814  
2fa1am-3_11            -436.039833471421 
2fa1am-1_4             -436.041417345364 
2fa1am-1_3             -436.048441490709 
2fa1am-6_9             -436.042030683964 
2fa1am-10_4            -436.038938441252 
2fa1am-10_11           -436.040360270838 
2fa1am-6_7             -436.041622803521 
2fa1am-8_8             -436.024375199019 
2fa1am-4_6             -436.038054243146 
2fa1am-7_10            -436.04149015717  
2fa1am-4_1             -436.057811836752 
2fa1am-3_5             -436.039063617642 
2fa1am-8_1             -436.05095739603  
2fa1am-3_2             -436.04821992063  
2fa1am-8_6             -436.029273976485 
2fa1am-4_8             -436.046612281247 
2fa1am-7_9             -436.040046524007 
2fa1am-1_11            -436.039150755554 
2fa1am-7_7             -436.043817585894 
2fa1am-5_6             -436.036520487788 
2fa1am-9_8             -436.037078479954 
2fa1am-5_10            -436.029394066439 
2fa1am-5_1             -436.054195294732 
2fa1am-9_1             -436.055585619357 
2fa1am-2_5             -436.03892118919  
2fa1am-5_8             -436.029806807043 
2fa1am-9_6             -436.029024761357 
2fa1am-8_10            -436.035416536591 
2fa1am-2_2             -436.034839317458 
2fa1am-3_3             -436.039600371258 
2fa1am-8_7             -436.029477355787 
2fa1am-4_9             -436.043728938092 
2fa1am-3_4             -436.034935284701 
2fa1am-8_9             -436.018268802473 
2fa1am-7_11            -436.042924669152 
2fa1am-4_7             -436.041778869061 
2fa1am-6_1             -436.056536904652 
2fa1am-10_10           -436.035236575419 
2fa1am-6_6             -436.035563295508 
2fa1am-1_2             -436.043099977931 
2fa1am-6_8             -436.04419528843  
2fa1am-10_5            -436.044849999572 
2fa1am-10_2            -436.035102042057 
2fa1am-3_10            -436.034819335709 
2fa1am-1_5             -436.045916356954 
2fa1am-5_9             -436.037048568022 
2fa1am-8_11            -436.038334934969 
2fa1am-9_7             -436.027260060875 
2fa1am-2_3             -436.037040450142 
2fa1am-2_4             -436.042124493184 
2fa1am-5_11            -436.038633511953 
2fa1am-5_7             -436.030429310925 
2fa1am-9_9             -436.042195949476 
2fa1am-7_1             -436.05576938949  
2fa1am-7_6             -436.044105949413 
2fa1am-7_8             -436.029456647466 
2fa1am-1_10            -436.043447082027 
2fa1dma1am-32_5        -571.155664224186 
2fa1dma1am-14_8        -571.168029294277 
2fa1dma1am-13_2        -571.169329862571 
2fa1dma1am-18_6        -571.165652516034 
2fa1dma1am-18_11       -571.155865854296 
2fa1dma1am-35_8        -571.139884832594 
2fa1dma1am-26_10       -571.145498910321 
2fa1dma1am-13_5        -571.161259170941 
2fa1dma1am-21_7        -571.163848957758 
2fa1dma1am-18_1        -571.189553927253 
2fa1dma1am-32_2        -571.150168192431 
2fa1dma1am-1_7         -571.148298630881 
2fa1dma1am-8_10        -571.173436918044 
2fa1dma1am-15_11       -571.148566447054 
2fa1dma1am-35_6        -571.160665371816 
2fa1dma1am-6_3         -571.153172792359 
2fa1dma1am-30_10       -571.146757361857 
2fa1dma1am-21_9        -571.172058106521 
2fa1dma1am-26_3        -571.157061403665 
2fa1dma1am-1_9         -571.160033135482 
2fa1dma1am-14_1        -571.1930772356   
2fa1dma1am-5_10        -571.149581850864 
2fa1dma1am-26_4        -571.160012958723 
2fa1dma1am-14_6        -571.164878161004 
2fa1dma1am-35_1        -571.1849882602   
2fa1dma1am-6_4         -571.164343705787 
2fa1dma1am-18_8        -571.156690455305 
2fa1dma1am-23_8        -571.167739857735 
2fa1dma1am-4_2         -571.161482990173 
2fa1dma1am-3_8         -571.169506768211 
2fa1dma1am-24_2        -571.150477871897 
2fa1dma1am-16_7        -571.159931247831 
2fa1dma1am-24_5        -571.144104199209 
2fa1dma1am-22_11       -571.160946569265 
2fa1dma1am-4_5         -571.162313418933 
2fa1dma1am-16_9        -571.168361182037 
2fa1dma1am-3_1         -571.197192097265 
2fa1dma1am-8_5         -571.165289172512 
2fa1dma1am-30_4        -571.142872480911 
2fa1dma1am-23_1        -571.187110267519 
2fa1dma1am-28_5        -571.152514851613 
2fa1dma1am-34_11       -571.16107836576  
2fa1dma1am-11_3        -571.165032840851 
2fa1dma1am-11_10       -571.152671353713 
2fa1dma1am-23_6        -571.159427696391 
2fa1dma1am-28_2        -571.163457317385 
2fa1dma1am-11_4        -571.172198655136 
2fa1dma1am-3_6         -571.159118629073 
2fa1dma1am-8_2         -571.163089858333 
2fa1dma1am-30_3        -571.154504355137 
2fa1dma1am-1_11        -571.144034166502 
2fa1dma1am-19_6        -571.162040527652 
2fa1dma1am-12_2        -571.162407421618 
2fa1dma1am-33_5        -571.151567924569 
2fa1dma1am-24_10       -571.149522195274 
2fa1dma1am-15_8        -571.157932317376 
2fa1dma1am-33_2        -571.159368016326 
2fa1dma1am-34_8        -571.153589989081 
2fa1dma1am-19_1        -571.188068925782 
2fa1dma1am-20_7        -571.142068525596 
2fa1dma1am-12_5        -571.159754041567 
2fa1dma1am-15_1        -571.190091074012 
2fa1dma1am-27_3        -571.157243019429 
2fa1dma1am-29_10       -571.150070533271 
2fa1dma1am-34_6        -571.151739493451 
2fa1dma1am-7_10        -571.16368492804  
2fa1dma1am-20_9        -571.166777586096 
2fa1dma1am-7_3         -571.160040519649 
2fa1dma1am-34_1        -571.18315906416  
2fa1dma1am-19_8        -571.160607263451 
2fa1dma1am-7_4         -571.160328218258 
2fa1dma1am-32_10       -571.145931782876 
2fa1dma1am-15_6        -571.164876093659 
2fa1dma1am-17_11       -571.166163215815 
2fa1dma1am-27_4        -571.14738892671  
2fa1dma1am-25_2        -571.149537371615 
2fa1dma1am-2_8         -571.146009154759 
2fa1dma1am-20_11       -571.162210418758 
2fa1dma1am-5_2         -571.162519918903 
2fa1dma1am-22_8        -571.156782287482 
2fa1dma1am-36_7        -571.157198871472 
2fa1dma1am-5_5         -571.175618472351 
2fa1dma1am-25_5        -571.14478083363  
2fa1dma1am-17_7        -571.157580303567 
2fa1dma1am-10_3        -571.165721204451 
2fa1dma1am-3_11        -571.168823456831 
2fa1dma1am-29_5        -571.157283510423 
2fa1dma1am-22_1        -571.189600532353 
2fa1dma1am-9_5         -571.168658976117 
2fa1dma1am-2_1         -571.198291873978 
2fa1dma1am-17_9        -571.147796788265 
2fa1dma1am-31_4        -571.143755403938 
2fa1dma1am-13_10       -571.157103585    
2fa1dma1am-9_2         -571.16140029997  
2fa1dma1am-2_6         -571.161466270593 
2fa1dma1am-36_11       -571.152545518297 
2fa1dma1am-31_3        -571.151957466025 
2fa1dma1am-10_4        -571.16206971088  
2fa1dma1am-29_2        -571.159022691866 
2fa1dma1am-22_6        -571.161066072655 
2fa1dma1am-36_9        -571.14644452609  
2fa1dma1am-23_7        -571.172118941873 
2fa1dma1am-28_3        -571.147808796234 
2fa1dma1am-11_5        -571.162665879552 
2fa1dma1am-3_7         -571.160200909227 
2fa1dma1am-8_3         -571.152211498447 
2fa1dma1am-30_2        -571.150895020527 
2fa1dma1am-1_10        -571.156965701478 
2fa1dma1am-16_8        -571.16872082486  
2fa1dma1am-8_4         -571.168720162002 
2fa1dma1am-30_5        -571.162804743604 
2fa1dma1am-28_4        -571.150363018092 
2fa1dma1am-11_2        -571.168300803941 
2fa1dma1am-34_10       -571.152783451385 
2fa1dma1am-11_11       -571.156320708493 
2fa1dma1am-16_6        -571.165980493078 
2fa1dma1am-24_4        -571.149371041434 
2fa1dma1am-22_10       -571.157399905997 
2fa1dma1am-4_4         -571.169078763367 
2fa1dma1am-23_9        -571.15431874472  
2fa1dma1am-4_3         -571.157325464031 
2fa1dma1am-16_1        -571.192720081051 
2fa1dma1am-3_9         -571.160068563821 
2fa1dma1am-24_3        -571.153034028042 
2fa1dma1am-5_11        -571.167162083904 
2fa1dma1am-26_5        -571.150086391873 
2fa1dma1am-14_7        -571.164901849213 
2fa1dma1am-6_5         -571.170942675686 
2fa1dma1am-18_9        -571.16047829851  
2fa1dma1am-35_7        -571.158601551061 
2fa1dma1am-15_10       -571.146027421664 
2fa1dma1am-6_2         -571.176445992605 
2fa1dma1am-21_8        -571.162578490307 
2fa1dma1am-30_11       -571.151141428259 
2fa1dma1am-26_2        -571.153092605586 
2fa1dma1am-1_8         -571.164101869161 
2fa1dma1am-35_9        -571.161710870088 
2fa1dma1am-13_4        -571.167096803847 
2fa1dma1am-26_11       -571.140596623428 
2fa1dma1am-21_6        -571.163227938402 
2fa1dma1am-32_3        -571.147417971785 
2fa1dma1am-1_6         -571.155770676502 
2fa1dma1am-8_11        -571.160181743006 
2fa1dma1am-32_4        -571.14390180687  
2fa1dma1am-1_1         -571.199661151936 
2fa1dma1am-14_9        -571.16647504206  
2fa1dma1am-13_3        -571.154698065233 
2fa1dma1am-21_1        -571.190223482767 
2fa1dma1am-18_10       -571.151482019741 
2fa1dma1am-18_7        -571.155839171061 
2fa1dma1am-13_11       -571.15596094742  
2fa1dma1am-9_3         -571.165729758765 
2fa1dma1am-2_7         -571.139392857263 
2fa1dma1am-31_2        -571.152218382428 
2fa1dma1am-36_10       -571.149241175645 
2fa1dma1am-10_5        -571.165782179624 
2fa1dma1am-29_3        -571.159020161107 
2fa1dma1am-22_7        -571.160698609933 
2fa1dma1am-36_8        -571.152142805205 
2fa1dma1am-10_2        -571.148138125988 
2fa1dma1am-29_4        -571.151109093769 
2fa1dma1am-3_10        -571.161657423551 
2fa1dma1am-9_4         -571.16207546604  
2fa1dma1am-17_8        -571.156328954728 
2fa1dma1am-31_5        -571.158263083188 
2fa1dma1am-5_4         -571.159781549409 
2fa1dma1am-36_1        -571.182747443289 
2fa1dma1am-25_4        -571.162592489687 
2fa1dma1am-17_6        -571.143605852018 
2fa1dma1am-25_3        -571.149185614888 
2fa1dma1am-2_9         -571.171996530699 
2fa1dma1am-17_1        -571.191715641871 
2fa1dma1am-20_10       -571.172877449104 
2fa1dma1am-5_3         -571.170840448225 
2fa1dma1am-22_9        -571.166339165389 
2fa1dma1am-36_6        -571.151124335712 
2fa1dma1am-19_9        -571.165704172681 
2fa1dma1am-7_5         -571.171111224419 
2fa1dma1am-32_11       -571.148792217514 
2fa1dma1am-17_10       -571.15487939002  
2fa1dma1am-15_7        -571.153039518499 
2fa1dma1am-27_5        -571.159065289642 
2fa1dma1am-27_2        -571.148006840148 
2fa1dma1am-29_11       -571.154132057705 
2fa1dma1am-34_7        -571.161807076534 
2fa1dma1am-7_11        -571.161931732905 
2fa1dma1am-20_8        -571.165731911529 
2fa1dma1am-7_2         -571.168578089484 
2fa1dma1am-33_3        -571.144234745936 
2fa1dma1am-34_9        -571.155717642765 
2fa1dma1am-20_6        -571.160008803419 
2fa1dma1am-12_4        -571.148772444373 
2fa1dma1am-19_7        -571.160537111117 
2fa1dma1am-20_1        -571.190515031279 
2fa1dma1am-12_3        -571.150509204313 
2fa1dma1am-24_11       -571.140268538688 
2fa1dma1am-33_4        -571.142019122573 
2fa1dma1am-15_9        -571.164736235163 
2fa1dma1am-5_9         -571.16271263211  
2fa1dma1am-29_7        -571.157197484019 
2fa1dma1am-10_1        -571.196452232882 
2fa1dma1am-22_3        -571.16216226886  
2fa1dma1am-9_11        -571.16774837533  
2fa1dma1am-25_9        -571.13889618878  
2fa1dma1am-9_7         -571.162536306763 
2fa1dma1am-2_3         -571.163469277295 
2fa1dma1am-31_6        -571.162141962882 
2fa1dma1am-27_11       -571.158639018135 
2fa1dma1am-2_4         -571.16008428318  
2fa1dma1am-31_1        -571.184463622387 
2fa1dma1am-19_10       -571.152581694113 
2fa1dma1am-10_6        -571.15942385785  
2fa1dma1am-22_4        -571.156288036744 
2fa1dma1am-17_2        -571.168628093731 
2fa1dma1am-4_11        -571.168048802976 
2fa1dma1am-10_8        -571.165963646461 
2fa1dma1am-36_5        -571.156066184658 
2fa1dma1am-5_7         -571.159544321617 
2fa1dma1am-29_9        -571.147617788193 
2fa1dma1am-36_2        -571.156662391712 
2fa1dma1am-14_10       -571.165990319287 
2fa1dma1am-25_7        -571.159184384853 
2fa1dma1am-9_9         -571.169773055274 
2fa1dma1am-17_5        -571.163134865428 
2fa1dma1am-31_11       -571.157613516084 
2fa1dma1am-31_8        -571.164399981652 
2fa1dma1am-23_10       -571.159641723919 
2fa1dma1am-15_3        -571.166918061814 
2fa1dma1am-27_1        -571.183716545484 
2fa1dma1am-34_4        -571.148759779865 
2fa1dma1am-12_9        -571.155629183411 
2fa1dma1am-7_1         -571.196858874305 
2fa1dma1am-34_3        -571.160864179831 
2fa1dma1am-7_6         -571.166351988926 
2fa1dma1am-33_9        -571.134161778018 
2fa1dma1am-15_4        -571.165252834468 
2fa1dma1am-27_6        -571.157231169814 
2fa1dma1am-20_2        -571.161155703886 
2fa1dma1am-19_4        -571.16432970597  
2fa1dma1am-7_8         -571.159110823545 
2fa1dma1am-33_7        -571.14397435161  
2fa1dma1am-27_8        -571.151258867035 
2fa1dma1am-35_10       -571.162195584033 
2fa1dma1am-10_11       -571.166838553123 
2fa1dma1am-20_5        -571.159115514893 
2fa1dma1am-19_3        -571.16099290567  
2fa1dma1am-12_7        -571.160917851094 
2fa1dma1am-3_3         -571.160115455013 
2fa1dma1am-8_7         -571.162062050305 
2fa1dma1am-24_9        -571.147174331468 
2fa1dma1am-30_6        -571.154532457748 
2fa1dma1am-23_3        -571.152528688652 
2fa1dma1am-11_1        -571.190434906398 
2fa1dma1am-28_7        -571.142548823484 
2fa1dma1am-4_9         -571.162779436486 
2fa1dma1am-25_11       -571.147913473263 
2fa1dma1am-23_4        -571.157799986016 
2fa1dma1am-11_6        -571.162483833131 
2fa1dma1am-3_4         -571.158702915086 
2fa1dma1am-30_1        -571.184685033552 
2fa1dma1am-11_8        -571.156211356105 
2fa1dma1am-33_11       -571.154963447568 
2fa1dma1am-16_10       -571.14958806338  
2fa1dma1am-16_2        -571.171235502093 
2fa1dma1am-16_5        -571.15992592849  
2fa1dma1am-8_9         -571.162606458709 
2fa1dma1am-24_7        -571.154514968033 
2fa1dma1am-6_11        -571.166270714643 
2fa1dma1am-30_8        -571.153151356946 
2fa1dma1am-28_9        -571.15229558718  
2fa1dma1am-4_7         -571.161795935586 
2fa1dma1am-28_11       -571.153905771112 
2fa1dma1am-35_4        -571.146897418554 
2fa1dma1am-6_1         -571.199506656662 
2fa1dma1am-13_9        -571.160202847808 
2fa1dma1am-26_1        -571.184827926263 
2fa1dma1am-14_3        -571.161995436775 
2fa1dma1am-32_9        -571.147315905203 
2fa1dma1am-26_6        -571.1453346765   
2fa1dma1am-14_4        -571.167711883444 
2fa1dma1am-35_3        -571.150617787458 
2fa1dma1am-6_6         -571.1567382836   
2fa1dma1am-21_10       -571.157121536379 
2fa1dma1am-32_7        -571.15171659268  
2fa1dma1am-26_8        -571.156932097438 
2fa1dma1am-1_2         -571.168916222364 
2fa1dma1am-12_11       -571.162350842173 
2fa1dma1am-6_8         -571.154090434097 
2fa1dma1am-18_4        -571.146254453761 
2fa1dma1am-21_2        -571.162329290354 
2fa1dma1am-13_7        -571.157477719936 
2fa1dma1am-18_3        -571.148419106302 
2fa1dma1am-21_5        -571.168940895277 
2fa1dma1am-2_10        -571.171999398083 
2fa1dma1am-1_5         -571.168756005642 
2fa1dma1am-35_11       -571.147760633088 
2fa1dma1am-33_1        -571.183059534387 
2fa1dma1am-10_10       -571.177264269778 
2fa1dma1am-20_4        -571.167799524585 
2fa1dma1am-19_2        -571.163786435363 
2fa1dma1am-12_6        -571.155258778184 
2fa1dma1am-20_3        -571.161402727913 
2fa1dma1am-19_5        -571.155888567187 
2fa1dma1am-12_1        -571.189863283086 
2fa1dma1am-7_9         -571.163070489554 
2fa1dma1am-33_6        -571.142658578079 
2fa1dma1am-27_9        -571.160849966758 
2fa1dma1am-34_2        -571.156379576195 
2fa1dma1am-7_7         -571.162303010167 
2fa1dma1am-33_8        -571.141948446132 
2fa1dma1am-15_5        -571.160907495147 
2fa1dma1am-27_7        -571.159588928694 
2fa1dma1am-23_11       -571.164404720135 
2fa1dma1am-15_2        -571.164296711374 
2fa1dma1am-34_5        -571.158987892929 
2fa1dma1am-12_8        -571.152536119108 
2fa1dma1am-29_8        -571.150707853451 
2fa1dma1am-5_6         -571.151101387758 
2fa1dma1am-36_3        -571.148400571104 
2fa1dma1am-9_8         -571.168525422316 
2fa1dma1am-25_6        -571.155371213924 
2fa1dma1am-14_11       -571.171111556194 
2fa1dma1am-17_4        -571.158662710597 
2fa1dma1am-31_9        -571.148044805332 
2fa1dma1am-31_10       -571.167483487355 
2fa1dma1am-25_1        -571.182827792447 
2fa1dma1am-17_3        -571.16007070124  
2fa1dma1am-4_10        -571.162273237631 
2fa1dma1am-5_1         -571.196814775107 
2fa1dma1am-10_9        -571.173455817499 
2fa1dma1am-36_4        -571.149826542207 
2fa1dma1am-9_1         -571.193388083684 
2fa1dma1am-2_5         -571.140895372034 
2fa1dma1am-19_11       -571.158434949989 
2fa1dma1am-29_1        -571.184586130785 
2fa1dma1am-10_7        -571.170925450498 
2fa1dma1am-22_5        -571.161829319064 
2fa1dma1am-29_6        -571.153448544478 
2fa1dma1am-5_8         -571.154034816638 
2fa1dma1am-22_2        -571.159332138816 
2fa1dma1am-9_10        -571.172472167045 
2fa1dma1am-9_6         -571.15876417839  
2fa1dma1am-25_8        -571.156578003966 
2fa1dma1am-2_2         -571.16788878682  
2fa1dma1am-31_7        -571.15873009384  
2fa1dma1am-27_10       -571.160064644151 
2fa1dma1am-13_6        -571.164211835309 
2fa1dma1am-18_2        -571.169875536235 
2fa1dma1am-21_4        -571.158619821888 
2fa1dma1am-32_1        -571.183388213284 
2fa1dma1am-2_11        -571.151725283643 
2fa1dma1am-1_4         -571.175680250593 
2fa1dma1am-32_6        -571.149210045615 
2fa1dma1am-26_9        -571.152291213461 
2fa1dma1am-1_3         -571.166029455474 
2fa1dma1am-12_10       -571.163045932055 
2fa1dma1am-6_9         -571.15808815843  
2fa1dma1am-13_1        -571.190275274202 
2fa1dma1am-18_5        -571.153402471768 
2fa1dma1am-21_3        -571.167604018896 
2fa1dma1am-32_8        -571.145953449353 
2fa1dma1am-26_7        -571.147528204072 
2fa1dma1am-14_5        -571.160207461179 
