Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa2eda-277_8      -1781.335169634384
2sa2eda-111_1      -1781.436998951932
2sa2eda-128_7      -1781.352387786541
2sa2eda-147_7      -1781.363632122911
2sa2eda-251_5      -1781.363366764199
2sa2eda-268_3      -1781.350531601093
2sa2eda-65_10      -1781.354799151661
2sa2eda-183_1      -1781.424582773905
2sa2eda-250_11     -1781.372873910177
2sa2eda-36_6       -1781.386745462678
2sa2eda-185_11     -1781.35787473997 
2sa2eda-218_8      -1781.342665512638
2sa2eda-295_3      -1781.323460446101
2sa2eda-175_5      -1781.369459470183
2sa2eda-188_5      -1781.387661343565
2sa2eda-263_7      -1781.36583717893 
2sa2eda-239_1      -1781.417911371401
2sa2eda-67_4       -1781.366304914963
2sa2eda-116_5      -1781.364732106146
2sa2eda-200_7      -1781.36643163411 
2sa2eda-286_8      -1781.341354918856
2sa2eda-206_11     -1781.360184670495
2sa2eda-33_10      -1781.361847574479
2sa2eda-55_6       -1781.38150872596 
2sa2eda-124_7      -1781.369638985738
2sa2eda-232_5      -1781.348832384091
2sa2eda-264_3      -1781.35247047674 
2sa2eda-172_1      -1781.425847916856
2sa2eda-214_8      -1781.380869539132
2sa2eda-31_2       -1781.37325301531 
2sa2eda-223_10     -1781.358061531445
2sa2eda-179_5      -1781.371706241779
2sa2eda-292_7      -1781.36623985182 
2sa2eda-16_11      -1781.374504667763
2sa2eda-184_5      -1781.378746195666
2sa2eda-41_9       -1781.371376540796
2sa2eda-148_11     -1781.348148607875
2sa2eda-256_1      -1781.410212913263
2sa2eda-130_8      -1781.372246261186
2sa2eda-140_3      -1781.364287163591
2sa2eda-245_4      -1781.34439478823 
2sa2eda-153_6      -1781.346687578425
2sa2eda-22_7       -1781.360897566753
2sa2eda-281_2      -1781.362859669185
2sa2eda-277_6      -1781.342191797994
2sa2eda-59_8       -1781.353750944047
2sa2eda-161_4      -1781.37835171575 
2sa2eda-29_3       -1781.379909360652
2sa2eda-56_11      -1781.368934105583
2sa2eda-158_2      -1781.381176929388
2sa2eda-108_11     -1781.3684836731  
2sa2eda-10_5       -1781.370344013435
2sa2eda-263_10     -1781.354511468552
2sa2eda-128_9      -1781.367626733343
2sa2eda-137_2      -1781.353683528843
2sa2eda-82_5       -1781.352422310024
2sa2eda-147_9      -1781.364963543697
2sa2eda-218_6      -1781.363224216608
2sa2eda-36_8       -1781.372803861103
2sa2eda-46_3       -1781.37519949394 
2sa2eda-263_9      -1781.350809210101
2sa2eda-213_2      -1781.368792542504
2sa2eda-73_10      -1781.360387556354
2sa2eda-89_1       -1781.437435250949
2sa2eda-246_11     -1781.365008197436
2sa2eda-74_1       -1781.438429735266
2sa2eda-193_11     -1781.356630247973
2sa2eda-188_11     -1781.35269627243 
2sa2eda-245_3      -1781.359917667725
2sa2eda-68_10      -1781.361599516709
2sa2eda-153_1      -1781.431839623174
2sa2eda-235_8      -1781.363564635117
2sa2eda-136_10     -1781.381661133506
2sa2eda-281_5      -1781.337875208954
2sa2eda-197_7      -1781.350593875211
2sa2eda-277_1      -1781.406575309734
2sa2eda-111_8      -1781.376064184465
2sa2eda-3_10       -1781.356157738233
2sa2eda-29_4       -1781.367384762975
2sa2eda-161_3      -1781.373712765164
2sa2eda-10_2       -1781.375229628459
2sa2eda-158_5      -1781.369953746036
2sa2eda-60_9       -1781.369046858698
2sa2eda-278_10     -1781.362979098788
2sa2eda-137_5      -1781.360935715344
2sa2eda-221_7      -1781.380593612882
2sa2eda-82_2       -1781.355690970171
2sa2eda-113_11     -1781.375358067895
2sa2eda-218_1      -1781.420512268875
2sa2eda-46_4       -1781.375705223854
2sa2eda-183_8      -1781.374345962926
2sa2eda-105_7      -1781.373298570942
2sa2eda-213_5      -1781.341745555151
2sa2eda-89_6       -1781.368902081124
2sa2eda-74_6       -1781.364979299492
2sa2eda-239_6      -1781.33888215043 
2sa2eda-17_8       -1781.361895855085
2sa2eda-67_3       -1781.371953341431
2sa2eda-116_2      -1781.356970444727
2sa2eda-153_11     -1781.368315742989
2sa2eda-286_11     -1781.361345060751
2sa2eda-166_9      -1781.355678003143
2sa2eda-238_10     -1781.348214668414
2sa2eda-55_1       -1781.438686414224
2sa2eda-242_9      -1781.359564938918
2sa2eda-232_2      -1781.349278381133
2sa2eda-91_7       -1781.338974579724
2sa2eda-28_10      -1781.371316364295
2sa2eda-264_4      -1781.349160240756
2sa2eda-176_10     -1781.363371998779
2sa2eda-96_11      -1781.361274400848
2sa2eda-172_6      -1781.372333462778
2sa2eda-179_2      -1781.373736259183
2sa2eda-31_5       -1781.382027320715
2sa2eda-109_9      -1781.369633699632
2sa2eda-184_2      -1781.365226231067
2sa2eda-256_6      -1781.37085948846 
2sa2eda-78_8       -1781.36547770678 
2sa2eda-140_4      -1781.364034287803
2sa2eda-85_8       -1781.374274907645
2sa2eda-243_8      -1781.328968731917
2sa2eda-1_7        -1781.376906564566
2sa2eda-125_1      -1781.436327597959
2sa2eda-233_3      -1781.359594725753
2sa2eda-90_6       -1781.377934612386
2sa2eda-71_11      -1781.367884854965
2sa2eda-191_10     -1781.358559729429
2sa2eda-244_10     -1781.356971023025
2sa2eda-117_3      -1781.366053328931
2sa2eda-167_8      -1781.377124634004
2sa2eda-201_1      -1781.421212191979
2sa2eda-238_7      -1781.342667803538
2sa2eda-16_9       -1781.373543245613
2sa2eda-66_2       -1781.378367265285
2sa2eda-257_7      -1781.33900441443 
2sa2eda-79_9       -1781.372221100273
2sa2eda-84_9       -1781.379110148183
2sa2eda-141_5      -1781.362382752979
2sa2eda-54_10      -1781.370466837614
2sa2eda-178_3      -1781.355736713188
2sa2eda-293_1      -1781.39360287656 
2sa2eda-30_4       -1781.379818808207
2sa2eda-108_8      -1781.379766618206
2sa2eda-261_11     -1781.340031661856
2sa2eda-185_3      -1781.3689562242  
2sa2eda-265_5      -1781.33205476678 
2sa2eda-173_7      -1781.363455738392
2sa2eda-11_3       -1781.378339727565
2sa2eda-221_11     -1781.362546583045
2sa2eda-159_4      -1781.353039383689
2sa2eda-61_8       -1781.353808140067
2sa2eda-14_10      -1781.373086061422
2sa2eda-110_9      -1781.371079323521
2sa2eda-28_5       -1781.377976457739
2sa2eda-160_2      -1781.370407832797
2sa2eda-280_4      -1781.337215726987
2sa2eda-23_1       -1781.439917689753
2sa2eda-196_6      -1781.360806821049
2sa2eda-244_2      -1781.349668633997
2sa2eda-234_9      -1781.334240314394
2sa2eda-204_10     -1781.343627213441
2sa2eda-88_7       -1781.385372566048
2sa2eda-31_11      -1781.369069932703
2sa2eda-75_7       -1781.38406459152 
2sa2eda-104_6      -1781.36247371087 
2sa2eda-212_4      -1781.360228460314
2sa2eda-182_9      -1781.361912130225
2sa2eda-47_5       -1781.357554338042
2sa2eda-136_4      -1781.375055231613
2sa2eda-220_6      -1781.366187082879
2sa2eda-83_3       -1781.355268897483
2sa2eda-159_3      -1781.354640014494
2sa2eda-11_4       -1781.369336640088
2sa2eda-129_8      -1781.387854945882
2sa2eda-276_7      -1781.352460494888
2sa2eda-58_9       -1781.372159780572
2sa2eda-160_5      -1781.35434472062 
2sa2eda-28_2       -1781.380656767603
2sa2eda-23_6       -1781.364364409971
2sa2eda-280_3      -1781.325462744932
2sa2eda-196_1      -1781.422446237255
2sa2eda-244_5      -1781.354509935912
2sa2eda-174_11     -1781.351985999344
2sa2eda-152_7      -1781.366329935109
2sa2eda-94_10      -1781.360179070706
2sa2eda-262_8      -1781.355477767189
2sa2eda-104_1      -1781.435654810656
2sa2eda-212_3      -1781.355221421185
2sa2eda-219_7      -1781.378391657526
2sa2eda-37_9       -1781.342406549115
2sa2eda-47_2       -1781.37950027628 
2sa2eda-136_3      -1781.388514152825
2sa2eda-284_10     -1781.337279945749
2sa2eda-151_10     -1781.371959914841
2sa2eda-146_8      -1781.367126925728
2sa2eda-83_4       -1781.372221662003
2sa2eda-220_1      -1781.412665295213
2sa2eda-125_6      -1781.362667499828
2sa2eda-90_1       -1781.440719971499
2sa2eda-233_4      -1781.342744154405
2sa2eda-287_9      -1781.333742895644
2sa2eda-54_7       -1781.385279335428
2sa2eda-117_4      -1781.354328198738
2sa2eda-201_6      -1781.374861082246
2sa2eda-111_10     -1781.344765591321
2sa2eda-66_5       -1781.388007026822
2sa2eda-1_11       -1781.368276893408
2sa2eda-131_9      -1781.377847258032
2sa2eda-141_2      -1781.376736657555
2sa2eda-30_3       -1781.380003461165
2sa2eda-178_4      -1781.359565302377
2sa2eda-293_6      -1781.333656951924
2sa2eda-40_8       -1781.376320773285
2sa2eda-185_4      -1781.365064149193
2sa2eda-265_2      -1781.346681244054
2sa2eda-215_9      -1781.348407724573
2sa2eda-134_11     -1781.358625728755
2sa2eda-61_1       -1781.440074741407
2sa2eda-129_6      -1781.361024260034
2sa2eda-206_2      -1781.355111038613
2sa2eda-162_11     -1781.348352581595
2sa2eda-209_10     -1781.372030086937
2sa2eda-58_7       -1781.35873450801 
2sa2eda-276_9      -1781.349793955457
2sa2eda-82_10      -1781.374679478585
2sa2eda-53_3       -1781.377044109405
2sa2eda-23_8       -1781.394519586623
2sa2eda-97_5       -1781.379034819713
2sa2eda-152_9      -1781.353937782992
2sa2eda-122_2      -1781.384246401336
2sa2eda-6_4        -1781.357051885621
2sa2eda-174_4      -1781.375035998982
2sa2eda-19_10      -1781.384812675359
2sa2eda-292_10     -1781.357611890367
2sa2eda-147_10     -1781.364423756689
2sa2eda-189_4      -1781.349961070544
2sa2eda-262_6      -1781.352579020233
2sa2eda-269_2      -1781.356748097055
2sa2eda-37_7       -1781.358880770319
2sa2eda-219_9      -1781.368890336433
2sa2eda-294_2      -1781.325064270877
2sa2eda-146_6      -1781.386003235598
2sa2eda-250_4      -1781.361901022743
2sa2eda-155_3      -1781.368530409536
2sa2eda-59_10      -1781.375949852336
2sa2eda-243_1      -1781.412043716389
2sa2eda-107_10     -1781.369309188703
2sa2eda-125_8      -1781.379306406954
2sa2eda-191_5      -1781.352101736891
2sa2eda-54_9       -1781.379875407878
2sa2eda-24_2       -1781.380235810652
2sa2eda-287_7      -1781.351187740632
2sa2eda-167_1      -1781.427443048223
2sa2eda-201_8      -1781.381957422574
2sa2eda-271_3      -1781.349318876812
2sa2eda-248_5      -1781.337573843709
2sa2eda-249_10     -1781.357532797505
2sa2eda-227_5      -1781.345672299534
2sa2eda-131_7      -1781.360591771129
2sa2eda-122_11     -1781.36891635474 
2sa2eda-108_1      -1781.437302411158
2sa2eda-40_6       -1781.364810563897
2sa2eda-293_8      -1781.335800681427
2sa2eda-215_7      -1781.372054358421
2sa2eda-103_5      -1781.348713585163
2sa2eda-72_4       -1781.369499629202
2sa2eda-155_4      -1781.372251228468
2sa2eda-90_8       -1781.376203029067
2sa2eda-1_9        -1781.37447822262 
2sa2eda-243_6      -1781.351307846011
2sa2eda-191_2      -1781.35880693821 
2sa2eda-24_5       -1781.352163214769
2sa2eda-167_6      -1781.379855183046
2sa2eda-271_4      -1781.337891353123
2sa2eda-248_2      -1781.364023500924
2sa2eda-67_11      -1781.339654124843
2sa2eda-139_11     -1781.362899724353
2sa2eda-16_7       -1781.382246328281
2sa2eda-187_10     -1781.361162418785
2sa2eda-238_9      -1781.358632741817
2sa2eda-252_10     -1781.352210764934
2sa2eda-227_2      -1781.349016254099
2sa2eda-84_7       -1781.373251703821
2sa2eda-79_7       -1781.3785273697  
2sa2eda-257_9      -1781.340161308711
2sa2eda-40_1       -1781.441642367887
2sa2eda-108_6      -1781.374113932355
2sa2eda-173_9      -1781.357602428155
2sa2eda-103_2      -1781.35947203553 
2sa2eda-42_10      -1781.360379103288
2sa2eda-72_3       -1781.368862640709
2sa2eda-277_11     -1781.359763024542
2sa2eda-129_1      -1781.435895919995
2sa2eda-61_6       -1781.368489423273
2sa2eda-206_5      -1781.359314958372
2sa2eda-110_7      -1781.370664193663
2sa2eda-237_11     -1781.348356592449
2sa2eda-53_4       -1781.380137751918
2sa2eda-196_8      -1781.367247961173
2sa2eda-289_10     -1781.34009285503 
2sa2eda-234_7      -1781.349243902099
2sa2eda-97_2       -1781.391980503188
2sa2eda-6_3        -1781.381908370081
2sa2eda-122_5      -1781.382264050325
2sa2eda-75_9       -1781.363246162169
2sa2eda-88_9       -1781.383917589256
2sa2eda-174_3      -1781.333251854414
2sa2eda-189_3      -1781.366961735326
2sa2eda-262_1      -1781.407619402335
2sa2eda-104_8      -1781.377402677246
2sa2eda-212_10     -1781.350694798162
2sa2eda-269_5      -1781.331707228547
2sa2eda-182_7      -1781.370908090987
2sa2eda-99_10      -1781.358328395165
2sa2eda-294_5      -1781.33308442007 
2sa2eda-27_11      -1781.358512422912
2sa2eda-179_11     -1781.372349583459
2sa2eda-146_1      -1781.432505671856
2sa2eda-220_8      -1781.361968558081
2sa2eda-250_3      -1781.363014052099
2sa2eda-252_5      -1781.352804620979
2sa2eda-144_7      -1781.382523154503
2sa2eda-35_10      -1781.358619358182
2sa2eda-296_3      -1781.339832566819
2sa2eda-35_6       -1781.372637075065
2sa2eda-200_11     -1781.342801635812
2sa2eda-180_1      -1781.427553484411
2sa2eda-260_7      -1781.356512416469
2sa2eda-176_5      -1781.350958948365
2sa2eda-259_1      -1781.414564584583
2sa2eda-68_4       -1781.367915625948
2sa2eda-120_3      -1781.370887778431
2sa2eda-4_5        -1781.396491797353
2sa2eda-236_1      -1781.415013604311
2sa2eda-150_8      -1781.377466624687
2sa2eda-95_4       -1781.386091390297
2sa2eda-21_9       -1781.380848029294
2sa2eda-10_11      -1781.362588288717
2sa2eda-51_2       -1781.386881865936
2sa2eda-225_10     -1781.35376543878 
2sa2eda-119_5      -1781.363304109948
2sa2eda-112_1      -1781.436478289542
2sa2eda-274_8      -1781.362116623865
2sa2eda-289_8      -1781.33882838105 
2sa2eda-204_3      -1781.374877778616
2sa2eda-148_9      -1781.372930290394
2sa2eda-265_10     -1781.336643753191
2sa2eda-50_11      -1781.356683857477
2sa2eda-138_2      -1781.382842926502
2sa2eda-70_5       -1781.340537805663
2sa2eda-101_4      -1781.383727330953
2sa2eda-49_3       -1781.365188749019
2sa2eda-39_8       -1781.367316810518
2sa2eda-217_6      -1781.350181705393
2sa2eda-291_9      -1781.329859242919
2sa2eda-42_7       -1781.373945918871
2sa2eda-133_6      -1781.35916082947 
2sa2eda-225_4      -1781.359984591388
2sa2eda-86_1       -1781.440690116734
2sa2eda-195_11     -1781.365608328989
2sa2eda-14_1       -1781.443441469334
2sa2eda-240_11     -1781.350998492212
2sa2eda-75_10      -1781.346299583409
2sa2eda-273_2      -1781.35053031595 
2sa2eda-203_9      -1781.347262081349
2sa2eda-285_6      -1781.351317120986
2sa2eda-26_3       -1781.371652005887
2sa2eda-56_8       -1781.379312916301
2sa2eda-193_4      -1781.3768096155  
2sa2eda-278_6      -1781.349418870213
2sa2eda-127_9      -1781.362073101793
2sa2eda-157_2      -1781.383398495432
2sa2eda-70_2       -1781.387581243896
2sa2eda-138_5      -1781.373172024916
2sa2eda-49_4       -1781.363195228779
2sa2eda-101_3      -1781.380912954196
2sa2eda-217_1      -1781.418282479008
2sa2eda-5_10       -1781.372845111048
2sa2eda-171_8      -1781.367569077659
2sa2eda-133_1      -1781.43510344532 
2sa2eda-130_10     -1781.364897010327
2sa2eda-255_8      -1781.354530163214
2sa2eda-86_6       -1781.355906535089
2sa2eda-225_3      -1781.36075691186 
2sa2eda-14_6       -1781.374553288813
2sa2eda-273_5      -1781.322764927558
2sa2eda-198_7      -1781.379283847118
2sa2eda-165_7      -1781.357054150437
2sa2eda-26_4       -1781.369037968009
2sa2eda-285_1      -1781.403397919351
2sa2eda-193_3      -1781.363405339621
2sa2eda-278_1      -1781.403010394703
2sa2eda-241_7      -1781.35540859953 
2sa2eda-3_8        -1781.363524760096
2sa2eda-115_11     -1781.372669840929
2sa2eda-92_9       -1781.359025707552
2sa2eda-157_5      -1781.380742470352
2sa2eda-252_2      -1781.366441556255
2sa2eda-222_9      -1781.365839424554
2sa2eda-35_1       -1781.440026400674
2sa2eda-296_4      -1781.365643436492
2sa2eda-180_6      -1781.358694837665
2sa2eda-106_9      -1781.356648280942
2sa2eda-176_2      -1781.359098279934
2sa2eda-280_11     -1781.348826792648
2sa2eda-155_11     -1781.35528501021 
2sa2eda-77_8       -1781.376660202958
2sa2eda-259_6      -1781.349946047547
2sa2eda-4_2        -1781.37010413313 
2sa2eda-120_4      -1781.358820876649
2sa2eda-68_3       -1781.369106340325
2sa2eda-95_3       -1781.366793574707
2sa2eda-18_8       -1781.362988107795
2sa2eda-236_6      -1781.352822823729
2sa2eda-169_9      -1781.361005145536
2sa2eda-119_2      -1781.359486760902
2sa2eda-194_9      -1781.364879657567
2sa2eda-51_5       -1781.368471189557
2sa2eda-112_6      -1781.365670635104
2sa2eda-90_11      -1781.378219315071
2sa2eda-204_4      -1781.367115900018
2sa2eda-170_10     -1781.379976641884
2sa2eda-63_7       -1781.348230118729
2sa2eda-78_10      -1781.376971006166
2sa2eda-171_6      -1781.365449841536
2sa2eda-126_10     -1781.352794739434
2sa2eda-39_1       -1781.441398190666
2sa2eda-198_11     -1781.350902209879
2sa2eda-267_4      -1781.3337139255  
2sa2eda-187_2      -1781.358778129195
2sa2eda-32_5       -1781.365677294091
2sa2eda-143_4      -1781.363958335425
2sa2eda-86_8       -1781.375984757694
2sa2eda-255_6      -1781.347401567314
2sa2eda-64_3       -1781.363537680112
2sa2eda-8_2        -1781.359309656602
2sa2eda-14_8       -1781.386136963557
2sa2eda-99_3       -1781.378332093995
2sa2eda-165_9      -1781.375242953719
2sa2eda-103_11     -1781.366868735297
2sa2eda-198_9      -1781.357519386891
2sa2eda-268_10     -1781.344965200018
2sa2eda-115_2      -1781.364314633371
2sa2eda-56_1       -1781.437987663809
2sa2eda-208_4      -1781.35688134533 
2sa2eda-92_7       -1781.378652008727
2sa2eda-231_2      -1781.345651837835
2sa2eda-3_6        -1781.347214266899
2sa2eda-241_9      -1781.364069806553
2sa2eda-228_10     -1781.339845612845
2sa2eda-81_2       -1781.385320834524
2sa2eda-222_7      -1781.363511314853
2sa2eda-134_5      -1781.373686596034
2sa2eda-296_11     -1781.336087371645
2sa2eda-143_11     -1781.367098137685
2sa2eda-45_4       -1781.377082492359
2sa2eda-180_8      -1781.36000761973 
2sa2eda-210_5      -1781.35155812556 
2sa2eda-106_7      -1781.383032978236
2sa2eda-259_8      -1781.342963400437
2sa2eda-77_6       -1781.353097148078
2sa2eda-229_3      -1781.346967561773
2sa2eda-236_8      -1781.349021607949
2sa2eda-18_6       -1781.372358243131
2sa2eda-86_11      -1781.351540885434
2sa2eda-150_1      -1781.431197431835
2sa2eda-246_3      -1781.348635033534
2sa2eda-38_10      -1781.369892841153
2sa2eda-166_10     -1781.361973442273
2sa2eda-194_7      -1781.370367071659
2sa2eda-282_5      -1781.335983785967
2sa2eda-169_7      -1781.350048552407
2sa2eda-162_3      -1781.357635715198
2sa2eda-289_1      -1781.400858813749
2sa2eda-112_8      -1781.375621384028
2sa2eda-274_1      -1781.412195673193
2sa2eda-63_9       -1781.363982621616
2sa2eda-13_2       -1781.372717580186
2sa2eda-81_5       -1781.360648846313
2sa2eda-144_9      -1781.382303299797
2sa2eda-134_2      -1781.365887739791
2sa2eda-45_3       -1781.368572810399
2sa2eda-35_8       -1781.373761785293
2sa2eda-210_2      -1781.354037852398
2sa2eda-260_9      -1781.34972672059 
2sa2eda-23_10      -1781.374234809593
2sa2eda-77_1       -1781.441196289252
2sa2eda-216_11     -1781.36233169283 
2sa2eda-229_4      -1781.347118903597
2sa2eda-150_6      -1781.385308787236
2sa2eda-18_1       -1781.441048612131
2sa2eda-246_4      -1781.340170247564
2sa2eda-282_2      -1781.339768686457
